timestamp_utc,rh_sensor,temp_sensor,pm1,pm25,pm10,Temperature_C,Dew_Point_C,Humidity_%,Speed_kmh,Pressure_hPa,Precip_Rate_mm,Precip_Accum_mm,Wind,Dew/Temp fog?,RH fog?
2025-08-17 00:00:00+00:00,48.76,27.1,14.38,14.51,14.51,24.06,17.61,67.0,15.12,1016.59,0.0,0.0,SSW,0.0,0.0
2025-08-17 00:05:00+00:00,49.02,27.0,13.94,14.24,14.24,23.89,17.56,68.0,15.45,1016.93,0.0,0.0,SSW,0.0,0.0
2025-08-17 00:10:00+00:00,49.2,26.9,13.75,14.0,14.0,23.78,17.72,69.0,15.29,1016.93,0.0,0.0,SSW,0.0,0.0
2025-08-17 00:15:00+00:00,49.4,26.82,13.68,13.95,16.26,23.83,17.22,67.0,18.34,1016.93,0.0,0.0,SSW,0.0,0.0
2025-08-17 00:20:00+00:00,49.5,26.76,12.6,12.73,12.73,24.06,17.33,66.0,14.32,1016.59,0.0,0.0,SSW,0.0,0.0
2025-08-17 00:25:00+00:00,49.48,26.64,12.61,12.92,12.92,23.61,17.67,69.0,13.84,1016.59,0.0,0.0,SSW,0.0,0.0
2025-08-17 00:30:00+00:00,49.52,26.5,12.93,13.37,13.89,23.33,17.5,70.0,14.32,1016.59,0.0,0.0,SSW,0.0,0.0
2025-08-17 00:35:00+00:00,49.54,26.38,11.95,11.97,11.97,23.22,17.56,70.0,13.84,1016.93,0.0,0.0,SSW,0.0,0.0
2025-08-17 00:40:00+00:00,50.12,26.26,11.88,12.15,12.15,23.17,17.33,70.0,16.73,1016.93,0.0,0.0,SSW,0.0,0.0
2025-08-17 00:45:00+00:00,50.66,26.16,12.25,12.36,12.36,23.22,17.22,69.0,18.34,1016.59,0.0,0.0,SSW,0.0,0.0
2025-08-17 00:50:00+00:00,50.82,26.04,12.65,12.76,12.76,23.39,16.89,67.0,17.22,1016.93,0.0,0.0,SW,0.0,0.0
2025-08-17 00:55:00+00:00,50.96,25.94,12.88,12.99,12.99,23.33,17.28,69.0,21.88,1016.59,0.0,0.0,SSW,0.0,0.0
2025-08-17 01:00:00+00:00,51.24,25.84,13.03,13.03,13.03,23.28,17.11,68.0,24.13,1016.59,0.0,0.0,SW,0.0,0.0
2025-08-17 01:05:00+00:00,52.02,25.72,13.59,13.68,13.68,23.17,17.28,70.0,20.43,1016.59,0.0,0.0,SSW,0.0,0.0
2025-08-17 01:10:00+00:00,53.08,25.62,12.9,13.15,13.15,23.11,17.39,70.0,15.61,1016.59,0.0,0.0,SW,0.0,0.0
2025-08-17 01:15:00+00:00,53.9,25.52,12.11,12.28,12.28,22.94,17.5,71.0,17.38,1016.26,0.0,0.0,SSW,0.0,0.0
2025-08-17 01:20:00+00:00,54.5,25.4,11.4,11.67,11.67,22.78,17.39,72.0,20.43,1016.59,0.0,0.0,SSW,0.0,0.0
2025-08-17 01:25:00+00:00,55.1,25.3,11.61,11.66,11.66,22.78,17.39,72.0,15.61,1016.59,0.0,0.0,SW,0.0,0.0
2025-08-17 01:30:00+00:00,55.44,25.18,11.5,11.79,11.79,22.72,17.44,72.0,18.66,1016.59,0.0,0.0,SSW,0.0,0.0
2025-08-17 01:35:00+00:00,55.68,25.08,11.78,12.2,12.2,22.56,17.39,73.0,20.27,1016.59,0.0,0.0,SSW,0.0,0.0
2025-08-17 01:40:00+00:00,56.06,24.96,11.24,11.26,11.26,22.5,17.5,73.0,17.54,1016.26,0.0,0.0,SSW,0.0,0.0
2025-08-17 01:45:00+00:00,56.5,24.86,11.3,11.71,11.71,22.28,17.5,74.0,19.95,1016.26,0.0,0.0,SSW,0.0,0.0
2025-08-17 01:50:00+00:00,57.0,24.76,11.59,12.0,12.0,22.22,17.56,75.0,20.11,1016.26,0.0,0.0,SSW,0.0,0.0
2025-08-17 01:55:00+00:00,57.52,24.68,11.68,11.78,11.78,22.22,17.61,75.0,16.09,1016.26,0.0,0.0,SSW,0.0,0.0
2025-08-17 02:00:00+00:00,58.0,24.6,12.05,12.31,12.31,22.22,17.61,75.0,17.22,1016.26,0.0,0.0,SSW,0.0,0.0
2025-08-17 02:05:00+00:00,58.6,24.5,12.16,12.35,12.35,22.17,17.72,76.0,16.73,1016.26,0.0,0.0,SSW,0.0,0.0
2025-08-17 02:10:00+00:00,59.22,24.44,11.86,12.68,13.55,22.06,17.78,77.0,17.22,1016.26,0.0,0.0,SSW,0.0,0.0
2025-08-17 02:15:00+00:00,59.92,24.36,11.88,11.98,11.98,22.0,17.78,77.0,14.48,1016.26,0.0,0.0,SW,0.0,0.0
2025-08-17 02:20:00+00:00,60.74,24.3,12.18,12.45,12.45,22.11,17.89,77.0,10.62,1016.26,0.0,0.0,SSW,0.0,0.0
2025-08-17 02:25:00+00:00,61.66,24.2,12.29,12.3,12.3,22.06,18.06,78.0,13.52,1016.26,0.0,0.0,SW,0.0,0.0
2025-08-17 02:30:00+00:00,62.78,24.14,13.09,13.18,13.18,22.0,18.11,78.0,12.07,1016.26,0.0,0.0,SW,0.0,0.0
2025-08-17 02:35:00+00:00,63.64,24.08,12.6,12.82,12.82,22.0,18.22,79.0,13.19,1016.26,0.0,0.0,SW,0.0,0.0
2025-08-17 02:40:00+00:00,64.36,24.0,11.65,11.99,12.41,21.89,18.28,80.0,11.26,1016.26,0.0,0.0,SW,0.0,0.0
2025-08-17 02:45:00+00:00,64.9,23.9,11.95,12.19,12.19,21.78,18.33,81.0,10.94,1016.26,0.0,0.0,SW,0.0,0.0
2025-08-17 02:50:00+00:00,65.4,23.88,11.89,11.97,11.97,21.72,18.33,81.0,12.55,1015.92,0.0,0.0,SW,0.0,0.0
2025-08-17 02:55:00+00:00,65.9,23.8,11.86,11.93,11.93,21.67,18.44,82.0,13.03,1015.92,0.0,0.0,SSW,0.0,0.0
2025-08-17 03:00:00+00:00,66.38,23.76,11.35,12.0,12.45,21.67,18.44,82.0,11.26,1015.92,0.0,0.0,SSW,0.0,0.0
2025-08-17 03:05:00+00:00,67.02,23.7,11.87,12.09,12.09,21.56,18.56,83.0,10.46,1015.92,0.0,0.0,SSW,0.0,0.0
2025-08-17 03:10:00+00:00,67.5,23.64,11.72,12.14,12.54,21.44,18.56,84.0,9.49,1015.92,0.0,0.0,SSW,0.0,0.0
2025-08-17 03:15:00+00:00,68.0,23.6,12.12,12.1,12.1,21.44,18.67,84.0,7.88,1015.92,0.0,0.0,SSW,1.0,0.0
2025-08-17 03:20:00+00:00,68.36,23.6,12.12,12.44,12.44,21.5,18.72,84.0,8.85,1015.92,0.0,0.0,SW,1.0,0.0
2025-08-17 03:25:00+00:00,68.66,23.54,12.47,12.98,12.98,21.5,18.72,84.0,8.85,1015.92,0.0,0.0,SW,1.0,0.0
2025-08-17 03:30:00+00:00,69.14,23.5,12.22,13.02,13.45,21.5,18.72,84.0,5.79,1015.92,0.0,0.0,South,1.0,0.0
2025-08-17 03:35:00+00:00,69.44,23.5,12.31,12.45,12.45,21.44,18.78,85.0,6.44,1015.92,0.0,0.0,SSW,1.0,0.0
2025-08-17 03:40:00+00:00,69.76,23.5,12.52,13.35,13.77,21.39,18.78,85.0,8.04,1015.92,0.0,0.0,SW,1.0,0.0
2025-08-17 03:45:00+00:00,70.14,23.4,12.74,13.16,13.58,21.28,18.72,85.0,7.72,1015.92,0.0,0.0,SSW,1.0,0.0
2025-08-17 03:50:00+00:00,70.52,23.4,12.71,12.97,12.97,21.28,18.89,86.0,9.17,1015.58,0.0,0.0,SSW,1.0,0.0
2025-08-17 03:55:00+00:00,70.9,23.34,12.66,13.27,20.43,21.22,18.89,86.0,10.3,1015.92,0.0,0.0,SSW,1.0,0.0
2025-08-17 04:00:00+00:00,71.32,23.3,12.64,13.55,13.55,21.22,19.0,87.0,13.03,1015.92,0.0,0.0,SSW,1.0,0.0
2025-08-17 04:05:00+00:00,71.74,23.24,13.13,14.35,14.75,21.22,19.0,87.0,7.56,1015.92,0.0,0.0,SSW,1.0,0.0
2025-08-17 04:10:00+00:00,72.12,23.2,13.15,13.72,14.11,21.22,19.0,87.0,7.24,1015.58,0.0,0.0,SSW,1.0,0.0
2025-08-17 04:15:00+00:00,72.42,23.14,13.08,13.56,38.59,21.22,19.06,87.0,8.53,1015.58,0.0,0.0,SW,1.0,0.0
2025-08-17 04:20:00+00:00,72.62,23.1,13.32,13.64,13.64,21.28,19.11,87.0,9.17,1015.58,0.0,0.0,SW,1.0,0.0
2025-08-17 04:25:00+00:00,72.84,23.1,13.44,13.56,13.56,21.22,19.0,87.0,9.33,1015.58,0.0,0.0,SSW,1.0,0.0
2025-08-17 04:30:00+00:00,72.84,23.08,13.63,13.68,13.68,21.22,19.0,87.0,10.3,1015.92,0.0,0.0,SW,1.0,0.0
2025-08-17 04:35:00+00:00,72.82,23.02,13.85,13.9,13.9,21.22,19.06,88.0,9.01,1015.58,0.0,0.0,SW,1.0,0.0
2025-08-17 04:40:00+00:00,72.54,23.0,13.31,14.15,14.54,21.11,19.0,88.0,8.53,1015.58,0.0,0.0,SSW,1.0,0.0
2025-08-17 04:45:00+00:00,72.8,23.0,14.07,14.32,14.32,21.11,19.0,88.0,8.85,1015.58,0.0,0.0,SSW,1.0,0.0
2025-08-17 04:50:00+00:00,72.82,23.0,13.91,14.34,14.34,21.11,19.0,88.0,13.03,1015.58,0.0,0.0,SW,1.0,0.0
2025-08-17 04:55:00+00:00,72.94,23.0,14.06,14.62,14.62,21.11,19.0,88.0,9.98,1015.58,0.0,0.0,SW,1.0,0.0
2025-08-17 05:00:00+00:00,73.08,23.0,13.87,14.51,14.88,21.11,19.0,88.0,10.14,1015.58,0.0,0.0,SSW,1.0,0.0
2025-08-17 05:05:00+00:00,73.26,23.0,14.34,14.63,14.63,21.11,19.0,88.0,10.46,1015.24,0.0,0.0,SSW,1.0,0.0
2025-08-17 05:10:00+00:00,73.5,23.0,14.25,14.31,14.31,21.11,19.0,88.0,9.49,1015.24,0.0,0.0,SSW,1.0,0.0
2025-08-17 05:15:00+00:00,73.82,22.96,14.22,14.23,14.23,21.11,19.0,88.0,9.98,1015.24,0.0,0.0,SW,1.0,0.0
2025-08-17 05:20:00+00:00,73.94,22.9,13.97,14.24,14.24,21.11,19.0,88.0,9.49,1015.24,0.0,0.0,SSW,1.0,0.0
2025-08-17 05:25:00+00:00,74.1,22.9,14.2,14.39,14.39,21.0,19.11,89.0,10.78,1014.9,0.0,0.0,SSW,1.0,0.0
2025-08-17 05:30:00+00:00,74.22,22.9,14.33,14.43,14.43,21.0,19.11,89.0,10.62,1015.24,0.0,0.0,SSW,1.0,0.0
2025-08-17 05:35:00+00:00,74.38,22.9,14.41,14.54,14.54,20.89,19.0,89.0,8.69,1014.9,0.0,0.0,SSW,1.0,0.0
2025-08-17 05:40:00+00:00,74.48,22.8,13.75,14.2,14.56,20.89,19.0,89.0,10.14,1014.9,0.0,0.0,SSW,1.0,0.0
2025-08-17 05:45:00+00:00,74.68,22.8,14.19,14.15,14.15,20.94,19.06,89.0,7.56,1014.9,0.0,0.0,South,1.0,0.0
2025-08-17 05:50:00+00:00,74.82,22.8,14.4,14.77,14.77,20.89,19.0,89.0,9.33,1014.56,0.0,0.0,SSW,1.0,0.0
2025-08-17 05:55:00+00:00,74.88,22.8,14.13,14.22,14.22,20.89,19.0,89.0,8.37,1014.56,0.0,0.0,SSW,1.0,0.0
2025-08-17 06:00:00+00:00,74.96,22.72,14.29,14.55,14.55,20.83,18.94,89.0,7.72,1014.56,0.0,0.0,SSW,1.0,0.0
2025-08-17 06:05:00+00:00,75.14,22.7,13.91,14.28,14.28,20.78,18.89,89.0,11.58,1014.56,0.0,0.0,SSW,1.0,0.0
2025-08-17 06:10:00+00:00,75.14,22.7,14.63,14.73,14.73,20.78,19.11,90.0,9.65,1014.56,0.0,0.0,SSW,1.0,0.0
2025-08-17 06:15:00+00:00,74.98,22.7,13.94,13.9,13.9,20.78,19.11,90.0,8.04,1014.56,0.0,0.0,SSW,1.0,0.0
2025-08-17 06:20:00+00:00,74.92,22.7,14.33,14.36,14.36,20.78,19.06,90.0,8.37,1014.56,0.0,0.0,SSW,1.0,0.0
2025-08-17 06:25:00+00:00,74.62,22.7,14.53,14.59,14.59,20.72,19.0,90.0,9.49,1014.56,0.0,0.0,SW,1.0,0.0
2025-08-17 06:30:00+00:00,74.84,22.7,13.42,13.38,13.38,20.72,19.0,90.0,11.1,1014.56,0.0,0.0,SSW,1.0,0.0
2025-08-17 06:35:00+00:00,74.92,22.7,14.01,14.16,14.16,20.72,19.0,90.0,12.07,1014.56,0.0,0.0,SSW,1.0,0.0
2025-08-17 06:40:00+00:00,75.0,22.7,14.45,14.64,14.64,20.67,18.94,90.0,10.46,1014.22,0.0,0.0,SW,1.0,0.0
2025-08-17 06:45:00+00:00,74.98,22.7,14.55,14.98,14.98,20.61,18.89,90.0,11.42,1014.22,0.0,0.0,SSW,1.0,0.0
2025-08-17 06:50:00+00:00,75.12,22.7,14.5,15.2,15.2,20.61,18.89,90.0,11.1,1014.22,0.0,0.0,SSW,1.0,0.0
2025-08-17 06:55:00+00:00,75.28,22.64,14.17,14.36,14.36,20.61,18.89,90.0,9.65,1014.22,0.0,0.0,SW,1.0,0.0
2025-08-17 07:00:00+00:00,75.3,22.6,14.41,14.36,14.36,20.61,19.11,91.0,9.65,1014.56,0.0,0.0,SSW,1.0,0.0
2025-08-17 07:05:00+00:00,75.38,22.6,14.22,14.23,14.23,20.56,19.06,91.0,8.69,1014.56,0.0,0.0,SSW,1.0,0.0
2025-08-17 07:10:00+00:00,75.58,22.6,14.46,14.36,14.36,20.5,19.0,91.0,8.85,1014.22,0.0,0.0,SSW,1.0,0.0
2025-08-17 07:15:00+00:00,75.58,22.6,14.3,14.47,14.47,20.56,19.06,91.0,8.37,1014.22,0.0,0.0,SSW,1.0,0.0
2025-08-17 07:20:00+00:00,75.58,22.6,14.56,14.58,14.58,20.5,19.0,91.0,9.65,1014.22,0.0,0.0,SSW,1.0,0.0
2025-08-17 07:25:00+00:00,75.64,22.6,14.37,14.42,14.42,20.5,19.0,91.0,8.21,1013.88,0.0,0.0,SSW,1.0,0.0
2025-08-17 07:30:00+00:00,75.54,22.54,14.48,14.61,14.61,20.56,19.06,91.0,8.21,1013.88,0.0,0.0,SSW,1.0,0.0
2025-08-17 07:35:00+00:00,75.78,22.56,13.98,14.06,14.06,20.5,19.0,91.0,9.98,1013.88,0.0,0.0,SSW,1.0,0.0
2025-08-17 07:40:00+00:00,75.82,22.5,14.06,14.11,14.11,20.5,19.0,91.0,9.17,1013.88,0.0,0.0,SSW,1.0,0.0
2025-08-17 07:45:00+00:00,75.92,22.5,14.21,14.31,14.31,20.5,19.0,91.0,8.21,1014.22,0.0,0.0,SSW,1.0,0.0
2025-08-17 07:50:00+00:00,75.98,22.5,14.47,14.68,14.68,20.5,19.0,91.0,7.08,1014.22,0.0,0.0,SSW,1.0,0.0
2025-08-17 07:55:00+00:00,76.12,22.5,14.81,15.38,15.67,20.5,19.0,91.0,7.72,1014.22,0.0,0.0,SSW,1.0,0.0
2025-08-17 08:00:00+00:00,76.2,22.5,14.92,15.43,15.76,20.5,19.0,91.0,6.11,1013.88,0.0,0.0,South,1.0,0.0
2025-08-17 08:05:00+00:00,76.22,22.5,14.65,14.78,14.78,20.5,19.0,91.0,7.24,1013.88,0.0,0.0,SSW,1.0,0.0
2025-08-17 08:10:00+00:00,76.22,22.5,14.74,14.64,14.64,20.44,19.11,92.0,7.08,1013.88,0.0,0.0,SSW,1.0,0.0
2025-08-17 08:15:00+00:00,76.14,22.58,14.34,14.3,14.3,20.39,19.11,92.0,9.98,1013.88,0.0,0.0,SSW,1.0,0.0
2025-08-17 08:20:00+00:00,76.08,22.6,14.15,14.14,14.14,20.39,19.11,92.0,8.04,1013.55,0.0,0.0,SSW,1.0,0.0
2025-08-17 08:25:00+00:00,75.98,22.6,13.93,14.07,14.07,20.39,19.11,92.0,8.21,1013.55,0.0,0.0,SSW,1.0,0.0
2025-08-17 08:30:00+00:00,75.88,22.6,14.31,14.29,14.29,20.39,19.11,92.0,9.33,1013.55,0.0,0.0,SSW,1.0,0.0
2025-08-17 08:35:00+00:00,76.04,22.6,14.2,14.47,14.47,20.39,19.11,92.0,8.04,1013.88,0.0,0.0,SSW,1.0,0.0
2025-08-17 08:40:00+00:00,75.98,22.6,14.03,13.95,13.95,20.39,19.11,92.0,7.72,1013.55,0.0,0.0,SSW,1.0,0.0
2025-08-17 08:45:00+00:00,76.0,22.6,14.45,14.44,14.44,20.39,19.11,92.0,8.69,1013.55,0.0,0.0,SSW,1.0,0.0
2025-08-17 08:50:00+00:00,76.02,22.6,14.5,14.87,14.87,20.33,19.06,92.0,9.17,1013.55,0.0,0.0,SSW,1.0,0.0
2025-08-17 08:55:00+00:00,76.16,22.6,14.03,14.13,14.13,20.39,19.11,92.0,8.04,1013.88,0.0,0.0,SSW,1.0,0.0
2025-08-17 09:00:00+00:00,76.14,22.6,15.05,15.22,15.22,20.39,19.11,92.0,6.92,1013.88,0.0,0.0,SSW,1.0,0.0
2025-08-17 09:05:00+00:00,76.32,22.6,14.15,14.21,14.21,20.39,19.11,92.0,7.24,1013.88,0.0,0.0,SSW,1.0,0.0
2025-08-17 09:10:00+00:00,76.56,22.58,14.85,15.09,15.09,20.33,19.06,92.0,9.01,1013.88,0.0,0.0,SSW,1.0,0.0
2025-08-17 09:15:00+00:00,76.62,22.52,14.69,14.95,14.95,20.28,19.0,92.0,6.28,1013.88,0.0,0.0,South,1.0,0.0
2025-08-17 09:20:00+00:00,76.8,22.54,14.0,14.1,14.1,20.33,19.06,92.0,6.11,1013.88,0.0,0.0,SSW,1.0,0.0
2025-08-17 09:25:00+00:00,76.9,22.5,14.64,14.69,14.69,20.39,19.11,92.0,7.72,1013.88,0.0,0.0,SSW,1.0,0.0
2025-08-17 09:30:00+00:00,76.94,22.5,14.87,14.85,14.85,20.5,19.22,92.0,6.44,1013.88,0.0,0.0,South,1.0,0.0
2025-08-17 09:35:00+00:00,77.0,22.5,14.93,15.27,15.27,20.39,19.11,92.0,5.63,1013.55,0.0,0.0,South,1.0,0.0
2025-08-17 09:40:00+00:00,77.04,22.5,14.41,15.05,15.33,20.39,19.11,92.0,6.76,1013.88,0.0,0.0,South,1.0,0.0
2025-08-17 09:45:00+00:00,77.1,22.5,16.37,16.48,16.48,20.39,19.11,92.0,5.79,1013.88,0.0,0.0,SSW,1.0,0.0
2025-08-17 09:50:00+00:00,77.1,22.5,14.53,14.68,14.68,20.5,19.22,92.0,6.92,1013.88,0.0,0.0,South,1.0,0.0
2025-08-17 09:55:00+00:00,77.1,22.5,14.77,14.81,14.81,20.61,19.28,92.0,5.15,1013.88,0.0,0.0,South,1.0,0.0
2025-08-17 10:00:00+00:00,77.1,22.5,14.71,14.82,14.82,20.5,19.22,92.0,5.63,1013.88,0.0,0.0,South,1.0,0.0
2025-08-17 10:05:00+00:00,77.1,22.5,14.59,14.79,14.79,20.5,19.22,92.0,6.28,1013.88,0.0,0.0,South,1.0,0.0
2025-08-17 10:10:00+00:00,77.0,22.6,14.72,14.93,14.93,20.5,19.22,92.0,6.76,1013.88,0.0,0.0,South,1.0,0.0
2025-08-17 10:15:00+00:00,76.86,22.6,14.66,14.77,14.77,20.5,19.22,92.0,3.54,1013.55,0.0,0.0,SSE,1.0,0.0
2025-08-17 10:20:00+00:00,76.64,22.6,14.83,14.76,14.76,20.5,19.22,92.0,4.51,1013.55,0.0,0.0,South,1.0,0.0
2025-08-17 10:25:00+00:00,76.46,22.62,15.15,15.08,15.08,20.5,19.22,92.0,5.63,1013.55,0.0,0.0,South,1.0,0.0
2025-08-17 10:30:00+00:00,76.34,22.7,14.62,15.32,15.65,20.5,19.22,92.0,8.04,1013.55,0.0,0.0,SSW,1.0,0.0
2025-08-17 10:35:00+00:00,76.26,22.72,14.7,15.14,15.43,20.56,19.28,92.0,7.72,1013.55,0.0,0.0,SSW,1.0,0.0
2025-08-17 10:40:00+00:00,76.24,22.8,14.45,14.92,14.92,20.61,19.28,92.0,5.15,1013.55,0.0,0.0,South,1.0,0.0
2025-08-17 10:45:00+00:00,76.16,22.8,15.14,15.15,15.15,20.72,19.28,91.0,4.51,1013.88,0.0,0.0,South,1.0,0.0
2025-08-17 10:50:00+00:00,76.18,22.9,15.18,15.88,16.21,20.94,19.33,91.0,3.86,1013.55,0.0,0.0,SSE,1.0,0.0
2025-08-17 10:55:00+00:00,76.16,22.9,15.35,15.58,15.58,21.17,19.44,90.0,5.95,1013.55,0.0,0.0,SSW,1.0,0.0
2025-08-17 11:00:00+00:00,76.16,23.0,14.85,15.3,15.3,21.22,19.44,90.0,4.67,1013.55,0.0,0.0,South,1.0,0.0
2025-08-17 11:05:00+00:00,76.14,23.04,15.39,15.69,15.69,21.28,19.44,89.0,4.67,1013.21,0.0,0.0,SSE,1.0,0.0
2025-08-17 11:10:00+00:00,76.06,23.12,15.17,15.35,15.35,21.33,19.5,89.0,4.99,1013.21,0.0,0.0,South,1.0,0.0
2025-08-17 11:15:00+00:00,75.96,23.2,15.33,15.38,15.38,21.44,19.56,89.0,5.15,1013.21,0.0,0.0,South,1.0,0.0
2025-08-17 11:20:00+00:00,75.8,23.3,15.43,16.59,16.89,21.5,19.61,89.0,5.15,1013.21,0.0,0.0,South,1.0,0.0
2025-08-17 11:25:00+00:00,75.64,23.38,15.41,15.6,15.6,21.61,19.72,89.0,9.01,1013.21,0.0,0.0,SW,1.0,0.0
2025-08-17 11:30:00+00:00,75.5,23.46,15.56,15.8,15.8,21.72,19.72,89.0,7.56,1012.87,0.0,0.0,SSW,1.0,0.0
2025-08-17 11:35:00+00:00,75.42,23.56,16.65,17.0,17.0,21.83,19.78,88.0,8.69,1012.87,0.0,0.0,SW,1.0,0.0
2025-08-17 11:40:00+00:00,75.36,23.64,16.6,16.79,16.79,22.11,19.94,88.0,7.88,1012.87,0.0,0.0,WSW,1.0,0.0
2025-08-17 11:45:00+00:00,75.2,23.72,16.93,16.95,16.95,22.28,20.11,87.0,9.01,1012.87,0.0,0.0,SW,1.0,0.0
2025-08-17 11:50:00+00:00,75.02,23.82,17.31,17.31,17.31,22.39,20.11,87.0,9.01,1012.87,0.0,0.0,SSW,1.0,0.0
2025-08-17 11:55:00+00:00,74.86,23.9,17.52,17.65,17.65,22.44,20.17,87.0,6.76,1012.87,0.0,0.0,WSW,1.0,0.0
2025-08-17 12:00:00+00:00,74.8,23.96,17.64,18.04,18.04,22.56,20.22,87.0,10.78,1012.87,0.0,0.0,WSW,1.0,0.0
2025-08-17 12:05:00+00:00,74.64,24.02,17.27,18.14,18.14,22.67,20.28,87.0,9.33,1012.53,0.0,0.0,SW,1.0,0.0
2025-08-17 12:10:00+00:00,74.44,24.14,17.77,17.86,17.86,22.61,20.28,87.0,9.33,1012.53,0.0,0.0,WSW,1.0,0.0
2025-08-17 12:15:00+00:00,74.18,24.22,17.79,17.93,17.93,22.56,20.28,87.0,8.85,1012.53,0.0,0.0,West,1.0,0.0
2025-08-17 12:20:00+00:00,73.98,24.32,18.5,18.72,18.72,22.67,20.33,87.0,10.62,1012.53,0.0,0.0,WSW,1.0,0.0
2025-08-17 12:25:00+00:00,73.74,24.44,17.5,17.65,17.65,22.72,20.39,87.0,10.78,1012.53,0.0,0.0,WSW,1.0,0.0
2025-08-17 12:30:00+00:00,73.34,24.56,17.52,17.67,17.67,22.94,20.44,86.0,10.46,1012.53,0.0,0.0,WSW,1.0,0.0
2025-08-17 12:35:00+00:00,72.9,24.72,17.02,17.19,17.19,23.06,20.5,86.0,7.4,1012.19,0.0,0.0,SW,1.0,0.0
2025-08-17 12:40:00+00:00,72.48,24.86,18.75,19.03,21.25,23.33,20.67,85.0,7.88,1012.19,0.0,0.0,SSW,1.0,0.0
2025-08-17 12:45:00+00:00,72.16,24.96,17.66,17.89,17.89,23.33,20.72,85.0,9.33,1012.19,0.0,0.0,SW,1.0,0.0
2025-08-17 12:50:00+00:00,71.8,25.14,18.48,18.69,18.69,23.33,20.67,85.0,7.24,1012.19,0.0,0.0,SSW,1.0,0.0
2025-08-17 12:55:00+00:00,71.28,25.3,18.56,19.35,19.35,23.61,20.78,84.0,6.6,1012.19,0.0,0.0,SSW,0.0,0.0
2025-08-17 13:00:00+00:00,70.88,25.44,19.18,19.35,19.35,23.78,20.83,84.0,7.56,1011.85,0.0,0.0,SW,0.0,0.0
2025-08-17 13:05:00+00:00,70.4,25.58,18.7,18.95,18.95,24.17,21.11,83.0,7.24,1011.85,0.0,0.0,SW,0.0,0.0
2025-08-17 13:10:00+00:00,69.98,25.74,17.84,17.92,17.92,24.22,21.11,83.0,6.11,1011.85,0.0,0.0,SW,0.0,0.0
2025-08-17 13:15:00+00:00,69.56,25.9,18.51,18.7,18.7,24.56,21.17,82.0,7.72,1011.85,0.0,0.0,SW,0.0,0.0
2025-08-17 13:20:00+00:00,69.1,26.06,17.68,18.04,18.04,24.5,21.17,82.0,7.88,1011.85,0.0,0.0,SW,0.0,0.0
2025-08-17 13:25:00+00:00,68.44,26.26,18.2,18.2,18.2,24.67,21.22,81.0,7.56,1011.85,0.0,0.0,SW,0.0,0.0
2025-08-17 13:30:00+00:00,67.6,26.5,18.72,18.98,18.98,24.83,21.28,81.0,6.76,1011.85,0.0,0.0,SSW,0.0,0.0
2025-08-17 13:35:00+00:00,66.66,26.78,19.6,20.19,20.19,25.0,21.33,80.0,6.6,1011.85,0.0,0.0,SSW,0.0,0.0
2025-08-17 13:40:00+00:00,65.96,27.04,19.3,19.51,19.51,25.11,21.44,80.0,8.69,1011.85,0.0,0.0,SSW,0.0,0.0
2025-08-17 13:45:00+00:00,65.02,27.32,19.34,19.58,19.58,25.11,21.39,80.0,8.21,1011.85,0.0,0.0,SW,0.0,0.0
2025-08-17 13:50:00+00:00,64.38,27.52,20.11,20.32,20.32,25.39,21.5,79.0,7.88,1011.85,0.0,0.0,SW,0.0,0.0
2025-08-17 13:55:00+00:00,63.62,27.74,20.48,21.42,21.8,25.56,21.67,79.0,9.01,1011.85,0.0,0.0,SSW,0.0,0.0
2025-08-17 14:00:00+00:00,63.44,27.84,20.59,21.16,21.54,25.5,21.56,79.0,7.4,1011.85,0.0,0.0,SSW,0.0,0.0
2025-08-17 14:05:00+00:00,63.18,27.94,19.98,20.52,20.52,25.83,21.72,78.0,8.85,1011.85,0.0,0.0,SSW,0.0,0.0
2025-08-17 14:10:00+00:00,62.74,28.08,20.35,20.5,20.5,25.61,21.67,79.0,9.17,1011.85,0.0,0.0,SSW,0.0,0.0
2025-08-17 14:15:00+00:00,62.36,28.24,19.83,20.31,20.31,25.83,21.83,78.0,8.85,1011.85,0.0,0.0,SSW,0.0,0.0
2025-08-17 14:20:00+00:00,61.98,28.4,20.62,21.24,21.63,26.0,21.72,78.0,7.24,1011.51,0.0,0.0,SSW,0.0,0.0
2025-08-17 14:25:00+00:00,61.36,28.58,21.28,21.89,21.89,26.44,21.89,76.0,7.24,1011.85,0.0,0.0,South,0.0,0.0
2025-08-17 14:30:00+00:00,61.1,28.72,20.05,20.27,20.27,26.5,21.89,76.0,6.92,1011.85,0.0,0.0,SSW,0.0,0.0
2025-08-17 14:35:00+00:00,60.56,28.92,20.21,20.29,20.29,26.83,22.11,75.0,7.08,1011.51,0.0,0.0,SSW,0.0,0.0
2025-08-17 14:40:00+00:00,59.78,29.16,21.22,21.23,23.26,26.94,22.11,75.0,7.4,1011.51,0.0,0.0,SSW,0.0,0.0
2025-08-17 14:45:00+00:00,59.24,29.32,21.11,21.5,23.53,27.0,22.17,75.0,8.85,1011.51,0.0,0.0,SW,0.0,0.0
2025-08-17 14:50:00+00:00,58.64,29.58,20.63,20.64,20.64,26.89,22.11,75.0,8.37,1011.51,0.0,0.0,SW,0.0,0.0
