period_start,period_end,period_start_utc,period_end_utc,sn,n_datapoints,rh,temp,pm1,pm25,pm10,co,no,no2,o3,pm10 > 150?
2024-01-03T11:00:00-05:00,2024-01-03T12:00:00-05:00,2024-01-03T16:00:00+00:00,2024-01-03T17:00:00+00:00,MOD-00256,60,39.675,10.045,9.521,9.754,14.199,310.951,3.147,18.309,18.915,0
2024-01-03T12:00:00-05:00,2024-01-03T13:00:00-05:00,2024-01-03T17:00:00+00:00,2024-01-03T18:00:00+00:00,MOD-00256,60,34.635,12.317,9.772,9.928,13.013,255.509,2.692,9.964,22.197,0
2024-01-03T13:00:00-05:00,2024-01-03T14:00:00-05:00,2024-01-03T18:00:00+00:00,2024-01-03T19:00:00+00:00,MOD-00256,60,38.562,10.452,8.512,8.654,11.064,264.527,2.501,17.622,23.196,0
2024-01-03T14:00:00-05:00,2024-01-03T15:00:00-05:00,2024-01-03T19:00:00+00:00,2024-01-03T20:00:00+00:00,MOD-00256,60,43.928,8.115,7.004,7.185,11.175,281.401,2.472,28.534,23.993,0
2024-01-03T15:00:00-05:00,2024-01-03T16:00:00-05:00,2024-01-03T20:00:00+00:00,2024-01-03T21:00:00+00:00,MOD-00256,60,46.483,7.412,7.195,7.375,10.918,308.24,2.112,29.481,22.637,0
2024-01-03T16:00:00-05:00,2024-01-03T17:00:00-05:00,2024-01-03T21:00:00+00:00,2024-01-03T22:00:00+00:00,MOD-00256,60,49.062,6.82,8.042,8.326,15.71,381.263,1.897,30.593,20.474,0
2024-01-03T17:00:00-05:00,2024-01-03T18:00:00-05:00,2024-01-03T22:00:00+00:00,2024-01-03T23:00:00+00:00,MOD-00256,60,51.18,6.427,6.778,7.031,12.692,362.469,1.798,31.549,17.597,0
2024-01-03T18:00:00-05:00,2024-01-03T19:00:00-05:00,2024-01-03T23:00:00+00:00,2024-01-04T00:00:00+00:00,MOD-00256,60,53.043,6.04,6.493,6.69,9.292,362.884,2.162,30.547,17.329,0
2024-01-03T19:00:00-05:00,2024-01-03T20:00:00-05:00,2024-01-04T00:00:00+00:00,2024-01-04T01:00:00+00:00,MOD-00256,60,55.938,5.658,6.473,6.665,8.894,351.487,2.38,29.92,16.515,0
2024-01-03T20:00:00-05:00,2024-01-03T21:00:00-05:00,2024-01-04T01:00:00+00:00,2024-01-04T02:00:00+00:00,MOD-00256,60,57.837,5.325,6.934,7.117,9.406,337.731,2.53,29.986,15.014,0
2024-01-03T21:00:00-05:00,2024-01-03T22:00:00-05:00,2024-01-04T02:00:00+00:00,2024-01-04T03:00:00+00:00,MOD-00256,60,59.057,5.067,7.776,7.94,10.017,356.612,2.553,30.323,13.256,0
2024-01-03T22:00:00-05:00,2024-01-03T23:00:00-05:00,2024-01-04T03:00:00+00:00,2024-01-04T04:00:00+00:00,MOD-00256,60,60.122,4.76,8.884,9.035,10.696,350.742,2.625,30.805,11.382,0
2024-01-03T23:00:00-05:00,2024-01-04T00:00:00-05:00,2024-01-04T04:00:00+00:00,2024-01-04T05:00:00+00:00,MOD-00256,60,61.153,4.495,8.7,8.859,10.85,360.828,2.756,30.237,11.041,0
2024-01-04T00:00:00-05:00,2024-01-04T01:00:00-05:00,2024-01-04T05:00:00+00:00,2024-01-04T06:00:00+00:00,MOD-00256,60,61.607,4.342,8.531,8.688,10.317,328.013,2.844,29.429,11.29,0
2024-01-04T01:00:00-05:00,2024-01-04T02:00:00-05:00,2024-01-04T06:00:00+00:00,2024-01-04T07:00:00+00:00,MOD-00256,60,62.152,4.21,8.435,8.586,9.931,319.39,2.87,28.896,11.228,0
2024-01-04T02:00:00-05:00,2024-01-04T03:00:00-05:00,2024-01-04T07:00:00+00:00,2024-01-04T08:00:00+00:00,MOD-00256,60,62.73,4.117,8.665,8.805,10.461,319.152,2.772,28.809,10.402,0
2024-01-04T03:00:00-05:00,2024-01-04T04:00:00-05:00,2024-01-04T08:00:00+00:00,2024-01-04T09:00:00+00:00,MOD-00256,60,62.558,4.035,7.982,8.203,13.44,317.092,2.81,28.503,11.048,0
2024-01-04T04:00:00-05:00,2024-01-04T05:00:00-05:00,2024-01-04T09:00:00+00:00,2024-01-04T10:00:00+00:00,MOD-00256,60,62.77,3.963,7.908,8.035,9.246,305.514,2.739,28.066,11.441,0
2024-01-04T05:00:00-05:00,2024-01-04T06:00:00-05:00,2024-01-04T10:00:00+00:00,2024-01-04T11:00:00+00:00,MOD-00256,60,62.68,3.922,7.743,7.887,9.69,317.184,2.77,28.489,10.55,0
2024-01-04T06:00:00-05:00,2024-01-04T07:00:00-05:00,2024-01-04T11:00:00+00:00,2024-01-04T12:00:00+00:00,MOD-00256,60,62.957,4.118,5.951,6.096,8.993,347.797,2.734,29.447,11.514,0
2024-01-04T07:00:00-05:00,2024-01-04T08:00:00-05:00,2024-01-04T12:00:00+00:00,2024-01-04T13:00:00+00:00,MOD-00256,60,64.963,4.1,5.663,5.8,9.368,336.568,2.078,29.394,12.564,0
2024-01-04T08:00:00-05:00,2024-01-04T09:00:00-05:00,2024-01-04T13:00:00+00:00,2024-01-04T14:00:00+00:00,MOD-00256,60,66.942,4.147,8.632,8.856,15.287,345.982,1.787,30.262,12.333,0
2024-01-04T09:00:00-05:00,2024-01-04T10:00:00-05:00,2024-01-04T14:00:00+00:00,2024-01-04T15:00:00+00:00,MOD-00256,60,65.683,4.813,8.145,8.314,14.18,317.43,1.848,28.054,14.416,0
2024-01-04T10:00:00-05:00,2024-01-04T11:00:00-05:00,2024-01-04T15:00:00+00:00,2024-01-04T16:00:00+00:00,MOD-00256,60,54.672,7.465,6.719,6.904,12.462,305.76,2.184,25.203,17.059,0
2024-01-04T11:00:00-05:00,2024-01-04T12:00:00-05:00,2024-01-04T16:00:00+00:00,2024-01-04T17:00:00+00:00,MOD-00256,60,46.837,9.125,5.671,5.847,8.395,300.965,2.057,24.165,16.907,0
2024-01-04T12:00:00-05:00,2024-01-04T13:00:00-05:00,2024-01-04T17:00:00+00:00,2024-01-04T18:00:00+00:00,MOD-00256,60,41.087,10.57,4.376,4.548,6.781,292.398,2.789,22.617,17.39,0
2024-01-04T13:00:00-05:00,2024-01-04T14:00:00-05:00,2024-01-04T18:00:00+00:00,2024-01-04T19:00:00+00:00,MOD-00256,60,41.217,10.07,3.505,3.663,8.008,275.202,2.629,24.397,16.874,0
2024-01-04T14:00:00-05:00,2024-01-04T15:00:00-05:00,2024-01-04T19:00:00+00:00,2024-01-04T20:00:00+00:00,MOD-00256,60,42.225,9.172,2.896,3.044,6.912,271.765,2.202,22.903,19.457,0
2024-01-04T15:00:00-05:00,2024-01-04T16:00:00-05:00,2024-01-04T20:00:00+00:00,2024-01-04T21:00:00+00:00,MOD-00256,60,42.475,7.963,2.44,2.605,8.527,295.967,2.235,23.882,19.178,0
2024-01-04T16:00:00-05:00,2024-01-04T17:00:00-05:00,2024-01-04T21:00:00+00:00,2024-01-04T22:00:00+00:00,MOD-00256,60,47.452,5.187,,,,298.774,2.083,27.868,19.68,
2024-01-04T17:00:00-05:00,2024-01-04T18:00:00-05:00,2024-01-04T22:00:00+00:00,2024-01-04T23:00:00+00:00,MOD-00256,60,42.883,3.765,1.136,1.241,4.829,296.728,2.032,27.54,20.657,0
2024-01-04T18:00:00-05:00,2024-01-04T19:00:00-05:00,2024-01-04T23:00:00+00:00,2024-01-05T00:00:00+00:00,MOD-00256,60,33.233,2.252,1.05,1.189,4.623,271.241,2.377,27.932,25.903,0
2024-01-04T19:00:00-05:00,2024-01-04T20:00:00-05:00,2024-01-05T00:00:00+00:00,2024-01-05T01:00:00+00:00,MOD-00256,60,36.342,0.707,1.22,1.335,3.684,264.807,2.317,28.739,26.124,0
2024-01-04T20:00:00-05:00,2024-01-04T21:00:00-05:00,2024-01-05T01:00:00+00:00,2024-01-05T02:00:00+00:00,MOD-00256,60,34.368,-0.605,1.179,1.31,4.423,263.191,2.25,28.682,26.697,0
2024-01-04T21:00:00-05:00,2024-01-04T22:00:00-05:00,2024-01-05T02:00:00+00:00,2024-01-05T03:00:00+00:00,MOD-00256,60,36.69,-1.667,1.579,1.729,6.839,259.493,2.096,29.064,26.358,0
2024-01-04T22:00:00-05:00,2024-01-04T23:00:00-05:00,2024-01-05T03:00:00+00:00,2024-01-05T04:00:00+00:00,MOD-00256,60,40.037,-2.59,1.181,1.32,4.239,261.936,1.798,29.093,25.506,0
2024-01-04T23:00:00-05:00,2024-01-05T00:00:00-05:00,2024-01-05T04:00:00+00:00,2024-01-05T05:00:00+00:00,MOD-00256,60,42.543,-3.328,1.162,1.32,4.857,262.444,1.948,29.625,23.929,0
2024-01-05T00:00:00-05:00,2024-01-05T01:00:00-05:00,2024-01-05T05:00:00+00:00,2024-01-05T06:00:00+00:00,MOD-00256,60,44.245,-3.987,1.017,1.162,4.06,262.461,2.059,29.336,23.549,0
2024-01-05T01:00:00-05:00,2024-01-05T02:00:00-05:00,2024-01-05T06:00:00+00:00,2024-01-05T07:00:00+00:00,MOD-00256,60,44.608,-4.333,1.061,1.226,4.405,261.843,2.144,29.311,22.846,0
2024-01-05T02:00:00-05:00,2024-01-05T03:00:00-05:00,2024-01-05T07:00:00+00:00,2024-01-05T08:00:00+00:00,MOD-00256,60,45.795,-4.527,1.353,1.518,3.353,265.451,2.515,29.674,21.534,0
2024-01-05T03:00:00-05:00,2024-01-05T04:00:00-05:00,2024-01-05T08:00:00+00:00,2024-01-05T09:00:00+00:00,MOD-00256,60,46.383,-4.673,1.835,2.045,5.285,262.398,2.569,29.457,21.704,0
2024-01-05T04:00:00-05:00,2024-01-05T05:00:00-05:00,2024-01-05T09:00:00+00:00,2024-01-05T10:00:00+00:00,MOD-00256,60,48.228,-4.912,,,,267.973,2.837,29.481,21.118,
2024-01-05T05:00:00-05:00,2024-01-05T06:00:00-05:00,2024-01-05T10:00:00+00:00,2024-01-05T11:00:00+00:00,MOD-00256,59,51.197,-5.014,,,,270.942,3.831,30.34,18.826,
2024-01-05T06:00:00-05:00,2024-01-05T07:00:00-05:00,2024-01-05T11:00:00+00:00,2024-01-05T12:00:00+00:00,MOD-00256,60,51.803,-5.115,6.412,6.695,8.977,283.092,4.223,30.457,17.456,0
2024-01-05T07:00:00-05:00,2024-01-05T08:00:00-05:00,2024-01-05T12:00:00+00:00,2024-01-05T13:00:00+00:00,MOD-00256,60,50.363,-5.108,,,,302.684,3.451,30.775,17.194,
2024-01-05T08:00:00-05:00,2024-01-05T09:00:00-05:00,2024-01-05T13:00:00+00:00,2024-01-05T14:00:00+00:00,MOD-00256,60,40.61,-2.215,1.39,1.68,10.939,308.417,2.005,29.416,21.261,0
2024-01-05T09:00:00-05:00,2024-01-05T10:00:00-05:00,2024-01-05T14:00:00+00:00,2024-01-05T15:00:00+00:00,MOD-00256,60,38.325,-1.753,1.323,1.561,10.214,295.965,2.122,28.949,22.347,0
2024-01-05T10:00:00-05:00,2024-01-05T11:00:00-05:00,2024-01-05T15:00:00+00:00,2024-01-05T16:00:00+00:00,MOD-00256,60,34.625,0.405,1.635,1.824,9.572,288.08,2.293,27.983,25.685,0
2024-01-05T11:00:00-05:00,2024-01-05T12:00:00-05:00,2024-01-05T16:00:00+00:00,2024-01-05T17:00:00+00:00,MOD-00256,60,29.982,3.243,2.119,2.281,8.068,284.514,2.704,25.638,27.341,0
2024-01-05T12:00:00-05:00,2024-01-05T13:00:00-05:00,2024-01-05T17:00:00+00:00,2024-01-05T18:00:00+00:00,MOD-00256,60,26.958,5.383,1.442,1.617,7.071,264.156,2.633,15.673,27.816,0
2024-01-05T13:00:00-05:00,2024-01-05T14:00:00-05:00,2024-01-05T18:00:00+00:00,2024-01-05T19:00:00+00:00,MOD-00256,60,31.145,3.85,1.323,1.539,10.913,258.385,2.687,28.72,27.678,0
2024-01-05T14:00:00-05:00,2024-01-05T15:00:00-05:00,2024-01-05T19:00:00+00:00,2024-01-05T20:00:00+00:00,MOD-00256,60,33.52,3.295,2.023,2.192,8.961,282.967,2.529,29.721,27.338,0
2024-01-05T15:00:00-05:00,2024-01-05T16:00:00-05:00,2024-01-05T20:00:00+00:00,2024-01-05T21:00:00+00:00,MOD-00256,60,35.248,2.93,1.644,1.784,6.067,315.171,2.279,30.68,25.508,0
2024-01-05T16:00:00-05:00,2024-01-05T17:00:00-05:00,2024-01-05T21:00:00+00:00,2024-01-05T22:00:00+00:00,MOD-00256,60,41.107,1.048,1.199,1.337,5.148,335.403,1.877,31.651,23.736,0
2024-01-05T17:00:00-05:00,2024-01-05T18:00:00-05:00,2024-01-05T22:00:00+00:00,2024-01-05T23:00:00+00:00,MOD-00256,60,44.77,0.09,1.315,1.47,5.462,332.766,2.072,31.428,23.354,0
2024-01-05T18:00:00-05:00,2024-01-05T19:00:00-05:00,2024-01-05T23:00:00+00:00,2024-01-06T00:00:00+00:00,MOD-00256,60,47.455,-0.432,2.174,2.407,7.307,367.946,2.865,33.275,19.511,0
2024-01-05T19:00:00-05:00,2024-01-05T20:00:00-05:00,2024-01-06T00:00:00+00:00,2024-01-06T01:00:00+00:00,MOD-00256,60,51.973,-0.793,4.652,4.989,12.144,468.952,3.057,34.662,15.026,0
2024-01-05T20:00:00-05:00,2024-01-05T21:00:00-05:00,2024-01-06T01:00:00+00:00,2024-01-06T02:00:00+00:00,MOD-00256,60,53.315,0.02,4.511,4.733,8.124,387.918,2.523,32.175,19.185,0
2024-01-05T21:00:00-05:00,2024-01-05T22:00:00-05:00,2024-01-06T02:00:00+00:00,2024-01-06T03:00:00+00:00,MOD-00256,60,53.552,0.923,4.761,4.926,6.798,350.267,2.931,31.221,19.705,0
2024-01-05T22:00:00-05:00,2024-01-05T23:00:00-05:00,2024-01-06T03:00:00+00:00,2024-01-06T04:00:00+00:00,MOD-00256,60,54.557,1.268,5.769,5.91,7.552,321.847,2.464,30.584,19.747,0
2024-01-05T23:00:00-05:00,2024-01-06T00:00:00-05:00,2024-01-06T04:00:00+00:00,2024-01-06T05:00:00+00:00,MOD-00256,60,56.098,1.078,6.924,7.072,8.191,332.233,1.926,30.996,18.017,0
