period_start,period_end,period_start_utc,period_end_utc,sn,n_datapoints,rh,temp,pm1,pm25,pm10,co,no,no2,o3,pm10>150?
2025-01-01T00:00:00-05:00,2025-01-01T01:00:00-05:00,2025-01-01T05:00:00+00:00,2025-01-01T06:00:00+00:00,MOD-00248,60,86.768,7.097,2.251,4.219,22.343,161.907,2.49,29.728,29.342,0
2025-01-01T01:00:00-05:00,2025-01-01T02:00:00-05:00,2025-01-01T06:00:00+00:00,2025-01-01T07:00:00+00:00,MOD-00248,60,83.347,8.027,3.029,5.628,27.834,151.028,2.272,28.755,31.696,0
2025-01-01T02:00:00-05:00,2025-01-01T03:00:00-05:00,2025-01-01T07:00:00+00:00,2025-01-01T08:00:00+00:00,MOD-00248,60,88.647,7.982,2.232,7.102,61.362,139.874,2.531,28.722,32.096,0
2025-01-01T03:00:00-05:00,2025-01-01T04:00:00-05:00,2025-01-01T08:00:00+00:00,2025-01-01T09:00:00+00:00,MOD-00248,60,90.913,8.038,1.975,7.723,84.271,135.993,2.753,14.553,32.675,0
2025-01-01T04:00:00-05:00,2025-01-01T05:00:00-05:00,2025-01-01T09:00:00+00:00,2025-01-01T10:00:00+00:00,MOD-00248,60,91.083,8.193,1.695,6.522,51.233,125.599,2.831,17.424,31.704,0
2025-01-01T05:00:00-05:00,2025-01-01T06:00:00-05:00,2025-01-01T10:00:00+00:00,2025-01-01T11:00:00+00:00,MOD-00248,60,91.142,8.402,2.004,7.545,75.439,161.503,3.104,22.615,28.213,0
2025-01-01T06:00:00-05:00,2025-01-01T07:00:00-05:00,2025-01-01T11:00:00+00:00,2025-01-01T12:00:00+00:00,MOD-00248,60,91.363,8.862,1.654,6.815,61.93,134.318,3.411,32.162,20.014,0
2025-01-01T07:00:00-05:00,2025-01-01T08:00:00-05:00,2025-01-01T12:00:00+00:00,2025-01-01T13:00:00+00:00,MOD-00248,60,91.088,8.988,1.306,4.164,31.641,133.993,3.356,32.388,18.712,0
2025-01-01T08:00:00-05:00,2025-01-01T09:00:00-05:00,2025-01-01T13:00:00+00:00,2025-01-01T14:00:00+00:00,MOD-00248,60,91.25,8.918,1.385,2.814,17.069,198.389,3.441,33.422,16.293,0
2025-01-01T09:00:00-05:00,2025-01-01T10:00:00-05:00,2025-01-01T14:00:00+00:00,2025-01-01T15:00:00+00:00,MOD-00248,60,91.233,9.13,1.463,3.057,22.156,206.471,3.368,29.43,24.579,0
2025-01-01T10:00:00-05:00,2025-01-01T11:00:00-05:00,2025-01-01T15:00:00+00:00,2025-01-01T16:00:00+00:00,MOD-00248,60,90.05,9.642,0.891,2.216,23.01,255.209,3.348,31.744,18.283,0
2025-01-01T11:00:00-05:00,2025-01-01T12:00:00-05:00,2025-01-01T16:00:00+00:00,2025-01-01T17:00:00+00:00,MOD-00248,60,87.703,9.895,0.758,1.392,12.215,262.683,2.753,30.205,21.096,0
2025-01-01T12:00:00-05:00,2025-01-01T13:00:00-05:00,2025-01-01T17:00:00+00:00,2025-01-01T18:00:00+00:00,MOD-00248,60,87.648,9.778,0.782,1.282,8.837,284.764,2.674,28.892,23.813,0
2025-01-01T13:00:00-05:00,2025-01-01T14:00:00-05:00,2025-01-01T18:00:00+00:00,2025-01-01T19:00:00+00:00,MOD-00248,60,87.057,9.542,0.731,1.08,5.686,298.551,2.552,28.9,22.664,0
2025-01-01T14:00:00-05:00,2025-01-01T15:00:00-05:00,2025-01-01T19:00:00+00:00,2025-01-01T20:00:00+00:00,MOD-00248,60,85.563,8.987,0.575,0.722,2.959,254.363,2.386,27.576,23.123,0
2025-01-01T15:00:00-05:00,2025-01-01T16:00:00-05:00,2025-01-01T20:00:00+00:00,2025-01-01T21:00:00+00:00,MOD-00248,60,81.813,8.895,0.637,0.7,1.183,277.897,2.248,26.996,22.964,0
2025-01-01T16:00:00-05:00,2025-01-01T17:00:00-05:00,2025-01-01T21:00:00+00:00,2025-01-01T22:00:00+00:00,MOD-00248,60,81.795,8.685,0.732,0.798,1.177,301.164,2.242,27.585,21.287,0
2025-01-01T17:00:00-05:00,2025-01-01T18:00:00-05:00,2025-01-01T22:00:00+00:00,2025-01-01T23:00:00+00:00,MOD-00248,60,81.993,8.563,1.219,1.304,1.624,289.562,2.275,27.73,19.987,0
2025-01-01T18:00:00-05:00,2025-01-01T19:00:00-05:00,2025-01-01T23:00:00+00:00,2025-01-02T00:00:00+00:00,MOD-00248,60,81.077,8.227,1.418,1.509,2.064,270.398,2.146,26.899,20.85,0
2025-01-01T19:00:00-05:00,2025-01-01T20:00:00-05:00,2025-01-02T00:00:00+00:00,2025-01-02T01:00:00+00:00,MOD-00248,60,69.797,7.787,1.208,1.251,1.388,247.796,1.538,24.073,23.842,0
2025-01-01T20:00:00-05:00,2025-01-01T21:00:00-05:00,2025-01-02T01:00:00+00:00,2025-01-02T02:00:00+00:00,MOD-00248,60,65.117,7.293,0.849,0.894,1.225,225.703,1.785,23.499,23.704,0
2025-01-01T21:00:00-05:00,2025-01-01T22:00:00-05:00,2025-01-02T02:00:00+00:00,2025-01-02T03:00:00+00:00,MOD-00248,60,63.812,6.783,0.553,0.597,1.109,236.232,2.12,23.749,23.815,0
2025-01-01T22:00:00-05:00,2025-01-01T23:00:00-05:00,2025-01-02T03:00:00+00:00,2025-01-02T04:00:00+00:00,MOD-00248,60,65.915,6.095,0.438,0.48,0.806,208.749,1.612,24.416,22.688,0
2025-01-01T23:00:00-05:00,2025-01-02T00:00:00-05:00,2025-01-02T04:00:00+00:00,2025-01-02T05:00:00+00:00,MOD-00248,60,64.4,5.607,0.317,0.357,0.769,220.676,1.967,24.582,23.232,0
2025-01-02T00:00:00-05:00,2025-01-02T01:00:00-05:00,2025-01-02T05:00:00+00:00,2025-01-02T06:00:00+00:00,MOD-00248,60,61.052,5.32,0.238,0.273,0.655,183.329,2.658,25.083,26.731,0
2025-01-02T01:00:00-05:00,2025-01-02T02:00:00-05:00,2025-01-02T06:00:00+00:00,2025-01-02T07:00:00+00:00,MOD-00248,60,59.882,4.905,0.224,0.252,0.589,168.618,2.487,25.868,28.428,0
2025-01-02T02:00:00-05:00,2025-01-02T03:00:00-05:00,2025-01-02T07:00:00+00:00,2025-01-02T08:00:00+00:00,MOD-00248,60,58.38,4.395,0.309,0.349,0.721,167.027,2.49,26.544,29.665,0
2025-01-02T03:00:00-05:00,2025-01-02T04:00:00-05:00,2025-01-02T08:00:00+00:00,2025-01-02T09:00:00+00:00,MOD-00248,60,55.345,4.183,0.497,0.547,1.239,170.035,2.297,26.573,29.056,0
2025-01-02T04:00:00-05:00,2025-01-02T05:00:00-05:00,2025-01-02T09:00:00+00:00,2025-01-02T10:00:00+00:00,MOD-00248,60,50.807,3.922,0.616,0.688,2.058,187.425,2.136,27.324,31.515,0
2025-01-02T05:00:00-05:00,2025-01-02T06:00:00-05:00,2025-01-02T10:00:00+00:00,2025-01-02T11:00:00+00:00,MOD-00248,60,45.908,3.728,0.692,0.778,2.332,211.939,1.85,28.011,31.076,0
2025-01-02T06:00:00-05:00,2025-01-02T07:00:00-05:00,2025-01-02T11:00:00+00:00,2025-01-02T12:00:00+00:00,MOD-00248,60,43.162,3.66,0.774,0.862,2.452,224.769,1.884,28.836,31.466,0
2025-01-02T07:00:00-05:00,2025-01-02T08:00:00-05:00,2025-01-02T12:00:00+00:00,2025-01-02T13:00:00+00:00,MOD-00248,60,39.885,3.808,0.828,0.947,2.732,231.697,2.026,29.252,31.299,0
2025-01-02T08:00:00-05:00,2025-01-02T09:00:00-05:00,2025-01-02T13:00:00+00:00,2025-01-02T14:00:00+00:00,MOD-00248,60,36.168,5.167,0.857,1.003,3.78,223.213,2.077,28.484,32.45,0
2025-01-02T09:00:00-05:00,2025-01-02T10:00:00-05:00,2025-01-02T14:00:00+00:00,2025-01-02T15:00:00+00:00,MOD-00248,60,35.573,5.908,0.926,1.107,3.895,221.727,2.367,28.236,31.446,0
2025-01-02T10:00:00-05:00,2025-01-02T11:00:00-05:00,2025-01-02T15:00:00+00:00,2025-01-02T16:00:00+00:00,MOD-00248,60,32.457,7.265,1.025,1.207,4.233,234.642,2.345,14.913,32.53,0
2025-01-02T11:00:00-05:00,2025-01-02T12:00:00-05:00,2025-01-02T16:00:00+00:00,2025-01-02T17:00:00+00:00,MOD-00248,60,29.052,8.24,1.012,1.202,3.93,229.608,2.162,14.79,34.248,0
2025-01-02T12:00:00-05:00,2025-01-02T13:00:00-05:00,2025-01-02T17:00:00+00:00,2025-01-02T18:00:00+00:00,MOD-00248,60,26.187,8.975,0.986,1.247,5.234,213.942,2.029,12.017,36.232,0
2025-01-02T13:00:00-05:00,2025-01-02T14:00:00-05:00,2025-01-02T18:00:00+00:00,2025-01-02T19:00:00+00:00,MOD-00248,60,25.823,9.108,1.159,1.344,4.773,220.611,2.033,12.01,35.854,0
2025-01-02T14:00:00-05:00,2025-01-02T15:00:00-05:00,2025-01-02T19:00:00+00:00,2025-01-02T20:00:00+00:00,MOD-00248,60,27.99,8.862,1.133,1.298,3.717,228.412,2.118,12.31,33.43,0
2025-01-02T15:00:00-05:00,2025-01-02T16:00:00-05:00,2025-01-02T20:00:00+00:00,2025-01-02T21:00:00+00:00,MOD-00248,60,35.38,7.965,0.989,1.095,2.768,263.186,2.08,18.644,32.075,0
2025-01-02T16:00:00-05:00,2025-01-02T17:00:00-05:00,2025-01-02T21:00:00+00:00,2025-01-02T22:00:00+00:00,MOD-00248,60,45.79,5.165,0.732,0.833,2.462,226.074,1.873,31.291,30.513,0
2025-01-02T17:00:00-05:00,2025-01-02T18:00:00-05:00,2025-01-02T22:00:00+00:00,2025-01-02T23:00:00+00:00,MOD-00248,60,51.88,3.842,1.31,1.393,2.597,244.294,2.079,31.074,28.453,0
2025-01-02T18:00:00-05:00,2025-01-02T19:00:00-05:00,2025-01-02T23:00:00+00:00,2025-01-03T00:00:00+00:00,MOD-00248,60,55.405,3.303,2.127,2.205,3.6,235.326,2.243,30.52,27.359,0
2025-01-02T19:00:00-05:00,2025-01-02T20:00:00-05:00,2025-01-03T00:00:00+00:00,2025-01-03T01:00:00+00:00,MOD-00248,60,51.158,3.077,1.924,1.998,2.766,241.34,2.356,29.39,27.757,0
2025-01-02T20:00:00-05:00,2025-01-02T21:00:00-05:00,2025-01-03T01:00:00+00:00,2025-01-03T02:00:00+00:00,MOD-00248,60,47.497,2.903,2.635,2.695,3.028,253.735,2.04,28.8,28.614,0
2025-01-02T21:00:00-05:00,2025-01-02T22:00:00-05:00,2025-01-03T02:00:00+00:00,2025-01-03T03:00:00+00:00,MOD-00248,60,47.11,2.698,2.945,3.002,4.402,245.38,2.03,28.648,28.93,0
2025-01-02T22:00:00-05:00,2025-01-02T23:00:00-05:00,2025-01-03T03:00:00+00:00,2025-01-03T04:00:00+00:00,MOD-00248,60,46.053,2.267,2.72,2.765,3.632,256.598,1.906,28.629,28.901,0
2025-01-02T23:00:00-05:00,2025-01-03T00:00:00-05:00,2025-01-03T04:00:00+00:00,2025-01-03T05:00:00+00:00,MOD-00248,60,45.623,2.095,2.338,2.383,2.991,246.38,1.941,28.658,29.123,0
2025-01-03T00:00:00-05:00,2025-01-03T01:00:00-05:00,2025-01-03T05:00:00+00:00,2025-01-03T06:00:00+00:00,MOD-00248,60,46.978,1.743,2.276,2.32,3.029,206.758,2.138,28.492,29.854,0
2025-01-03T01:00:00-05:00,2025-01-03T02:00:00-05:00,2025-01-03T06:00:00+00:00,2025-01-03T07:00:00+00:00,MOD-00248,60,47.343,1.598,1.692,1.729,2.25,211.008,2.223,28.557,30.018,0
2025-01-03T02:00:00-05:00,2025-01-03T03:00:00-05:00,2025-01-03T07:00:00+00:00,2025-01-03T08:00:00+00:00,MOD-00248,60,47.643,1.482,1.667,1.708,2.671,186.169,2.389,28.643,29.978,0
2025-01-03T03:00:00-05:00,2025-01-03T04:00:00-05:00,2025-01-03T08:00:00+00:00,2025-01-03T09:00:00+00:00,MOD-00248,60,48.345,1.43,1.557,1.611,2.22,194.817,2.339,28.46,29.813,0
2025-01-03T04:00:00-05:00,2025-01-03T05:00:00-05:00,2025-01-03T09:00:00+00:00,2025-01-03T10:00:00+00:00,MOD-00248,60,48.927,1.428,1.91,1.971,2.74,220.654,2.4,28.996,27.895,0
2025-01-03T05:00:00-05:00,2025-01-03T06:00:00-05:00,2025-01-03T10:00:00+00:00,2025-01-03T11:00:00+00:00,MOD-00248,60,47.237,1.548,1.637,1.734,2.739,258.334,2.308,29.636,26.98,0
2025-01-03T06:00:00-05:00,2025-01-03T07:00:00-05:00,2025-01-03T11:00:00+00:00,2025-01-03T12:00:00+00:00,MOD-00248,60,44.122,1.528,1.461,1.548,2.785,255.845,1.84,30.242,27.652,0
2025-01-03T07:00:00-05:00,2025-01-03T08:00:00-05:00,2025-01-03T12:00:00+00:00,2025-01-03T13:00:00+00:00,MOD-00248,60,44.082,1.672,1.504,1.586,2.638,262.008,1.73,30.886,26.068,0
2025-01-03T08:00:00-05:00,2025-01-03T09:00:00-05:00,2025-01-03T13:00:00+00:00,2025-01-03T14:00:00+00:00,MOD-00248,60,43.127,3.545,2.505,2.593,3.592,267.671,1.873,29.456,26.17,0
2025-01-03T09:00:00-05:00,2025-01-03T10:00:00-05:00,2025-01-03T14:00:00+00:00,2025-01-03T15:00:00+00:00,MOD-00248,60,41.372,4.452,2.764,2.88,5.196,242.535,2.023,28.803,27.338,0
2025-01-03T10:00:00-05:00,2025-01-03T11:00:00-05:00,2025-01-03T15:00:00+00:00,2025-01-03T16:00:00+00:00,MOD-00248,60,36.797,5.54,2.564,2.671,4.501,232.448,2.337,28.154,29.004,0
2025-01-03T11:00:00-05:00,2025-01-03T12:00:00-05:00,2025-01-03T16:00:00+00:00,2025-01-03T17:00:00+00:00,MOD-00248,60,32.963,6.543,1.994,2.142,5.715,230.164,2.493,26.501,30.656,0
2025-01-03T12:00:00-05:00,2025-01-03T13:00:00-05:00,2025-01-03T17:00:00+00:00,2025-01-03T18:00:00+00:00,MOD-00248,60,31.89,6.588,2.416,2.584,4.941,254.654,2.349,26.195,31.427,0
2025-01-03T13:00:00-05:00,2025-01-03T14:00:00-05:00,2025-01-03T18:00:00+00:00,2025-01-03T19:00:00+00:00,MOD-00248,60,32.075,6.067,2.404,2.554,4.34,253.234,2.356,28.599,30.836,0
2025-01-03T14:00:00-05:00,2025-01-03T15:00:00-05:00,2025-01-03T19:00:00+00:00,2025-01-03T20:00:00+00:00,MOD-00248,60,31.045,6.052,2.461,2.575,4.571,261.831,2.268,28.672,31.653,0
2025-01-03T15:00:00-05:00,2025-01-03T16:00:00-05:00,2025-01-03T20:00:00+00:00,2025-01-03T21:00:00+00:00,MOD-00248,60,32.553,4.753,2.718,2.81,3.927,257.491,2.366,29.54,31.134,0
2025-01-03T16:00:00-05:00,2025-01-03T17:00:00-05:00,2025-01-03T21:00:00+00:00,2025-01-03T22:00:00+00:00,MOD-00248,60,35.85,3.357,3.024,3.112,4.542,271.67,2.01,30.54,29.908,0
2025-01-03T17:00:00-05:00,2025-01-03T18:00:00-05:00,2025-01-03T22:00:00+00:00,2025-01-03T23:00:00+00:00,MOD-00248,60,39.153,2.393,3.827,3.909,4.617,298.108,1.934,31.152,28.36,0
2025-01-03T18:00:00-05:00,2025-01-03T19:00:00-05:00,2025-01-03T23:00:00+00:00,2025-01-04T00:00:00+00:00,MOD-00248,60,41.417,1.647,4.247,4.32,4.986,330.314,1.663,31.307,27.101,0
2025-01-03T19:00:00-05:00,2025-01-03T20:00:00-05:00,2025-01-04T00:00:00+00:00,2025-01-04T01:00:00+00:00,MOD-00248,60,43.26,1.188,4.94,5.039,5.41,331.658,1.619,31.903,25.084,0
2025-01-03T20:00:00-05:00,2025-01-03T21:00:00-05:00,2025-01-04T01:00:00+00:00,2025-01-04T02:00:00+00:00,MOD-00248,60,45.933,0.582,5.42,5.507,6.497,356.916,2.277,32.564,22.681,0
2025-01-03T21:00:00-05:00,2025-01-03T22:00:00-05:00,2025-01-04T02:00:00+00:00,2025-01-04T03:00:00+00:00,MOD-00248,60,48.073,0.047,5.075,5.165,5.671,351.891,2.798,32.4,22.069,0
2025-01-03T22:00:00-05:00,2025-01-03T23:00:00-05:00,2025-01-04T03:00:00+00:00,2025-01-04T04:00:00+00:00,MOD-00248,60,48.64,-0.237,3.948,4.019,4.538,306.499,2.701,31.14,24.712,0
2025-01-03T23:00:00-05:00,2025-01-04T00:00:00-05:00,2025-01-04T04:00:00+00:00,2025-01-04T05:00:00+00:00,MOD-00248,60,48.652,-0.53,3.58,3.649,4.344,341.949,2.769,30.735,25.569,0
2025-01-04T00:00:00-05:00,2025-01-04T01:00:00-05:00,2025-01-04T05:00:00+00:00,2025-01-04T06:00:00+00:00,MOD-00248,60,50.923,-1.113,3.503,3.574,4.161,311.19,2.874,31.075,24.558,0
2025-01-04T01:00:00-05:00,2025-01-04T02:00:00-05:00,2025-01-04T06:00:00+00:00,2025-01-04T07:00:00+00:00,MOD-00248,60,51.323,-1.347,2.853,2.905,3.313,248.811,2.83,30.473,26.068,0
2025-01-04T02:00:00-05:00,2025-01-04T03:00:00-05:00,2025-01-04T07:00:00+00:00,2025-01-04T08:00:00+00:00,MOD-00248,60,50.16,-1.535,2.26,2.309,2.625,231.207,2.808,30.18,28.288,0
2025-01-04T03:00:00-05:00,2025-01-04T04:00:00-05:00,2025-01-04T08:00:00+00:00,2025-01-04T09:00:00+00:00,MOD-00248,60,46.543,-1.582,1.152,1.207,1.978,210.415,2.465,29.929,31.633,0
2025-01-04T04:00:00-05:00,2025-01-04T05:00:00-05:00,2025-01-04T09:00:00+00:00,2025-01-04T10:00:00+00:00,MOD-00248,60,46.398,-1.735,0.77,0.823,1.758,209.607,2.345,30.366,32.214,0
2025-01-04T05:00:00-05:00,2025-01-04T06:00:00-05:00,2025-01-04T10:00:00+00:00,2025-01-04T11:00:00+00:00,MOD-00248,60,49.03,-2.007,0.921,0.976,1.6,232.971,2.834,31.16,30.34,0
2025-01-04T06:00:00-05:00,2025-01-04T07:00:00-05:00,2025-01-04T11:00:00+00:00,2025-01-04T12:00:00+00:00,MOD-00248,60,50.1,-2.295,0.782,0.854,1.74,258.446,2.894,31.883,27.903,0
2025-01-04T07:00:00-05:00,2025-01-04T08:00:00-05:00,2025-01-04T12:00:00+00:00,2025-01-04T13:00:00+00:00,MOD-00248,60,50.255,-2.19,1.014,1.109,2.183,291.694,2.97,31.581,27.588,0
2025-01-04T08:00:00-05:00,2025-01-04T09:00:00-05:00,2025-01-04T13:00:00+00:00,2025-01-04T14:00:00+00:00,MOD-00248,60,45.715,-1.513,1.39,1.496,3.765,245.464,2.328,29.996,30.329,0
2025-01-04T09:00:00-05:00,2025-01-04T10:00:00-05:00,2025-01-04T14:00:00+00:00,2025-01-04T15:00:00+00:00,MOD-00248,60,43.722,-0.622,1.432,1.559,3.14,247.664,1.995,29.576,30.44,0
2025-01-04T10:00:00-05:00,2025-01-04T11:00:00-05:00,2025-01-04T15:00:00+00:00,2025-01-04T16:00:00+00:00,MOD-00248,60,38.318,1.118,1.611,1.741,3.24,248.645,1.84,28.753,31.524,0
2025-01-04T11:00:00-05:00,2025-01-04T12:00:00-05:00,2025-01-04T16:00:00+00:00,2025-01-04T17:00:00+00:00,MOD-00248,60,33.77,2.535,1.446,1.539,3.268,239.823,2.099,28.36,32.383,0
2025-01-04T12:00:00-05:00,2025-01-04T13:00:00-05:00,2025-01-04T17:00:00+00:00,2025-01-04T18:00:00+00:00,MOD-00248,60,30.963,3.525,1.534,1.604,3.008,254.249,2.237,28.321,33.128,0
2025-01-04T13:00:00-05:00,2025-01-04T14:00:00-05:00,2025-01-04T18:00:00+00:00,2025-01-04T19:00:00+00:00,MOD-00248,60,29.673,3.132,1.245,1.349,3.13,242.145,2.011,28.859,34.716,0
2025-01-04T14:00:00-05:00,2025-01-04T15:00:00-05:00,2025-01-04T19:00:00+00:00,2025-01-04T20:00:00+00:00,MOD-00248,60,32.503,1.592,1.225,1.321,3.367,234.286,1.979,29.998,34.706,0
2025-01-04T15:00:00-05:00,2025-01-04T16:00:00-05:00,2025-01-04T20:00:00+00:00,2025-01-04T21:00:00+00:00,MOD-00248,60,35.788,0.24,1.14,1.259,3.003,241.03,1.948,30.843,33.696,0
2025-01-04T16:00:00-05:00,2025-01-04T17:00:00-05:00,2025-01-04T21:00:00+00:00,2025-01-04T22:00:00+00:00,MOD-00248,60,39.312,-0.962,0.949,1.045,2.879,248.643,1.881,31.583,32.213,0
2025-01-04T17:00:00-05:00,2025-01-04T18:00:00-05:00,2025-01-04T22:00:00+00:00,2025-01-04T23:00:00+00:00,MOD-00248,60,42.348,-1.41,1.091,1.157,1.934,274.978,1.84,32.055,30.381,0
2025-01-04T18:00:00-05:00,2025-01-04T19:00:00-05:00,2025-01-04T23:00:00+00:00,2025-01-05T00:00:00+00:00,MOD-00248,60,44.143,-1.582,1.756,1.845,2.81,297.71,1.954,32.342,29.07,0
2025-01-04T19:00:00-05:00,2025-01-04T20:00:00-05:00,2025-01-05T00:00:00+00:00,2025-01-05T01:00:00+00:00,MOD-00248,60,44.788,-0.98,1.874,1.94,2.316,267.996,2.152,31.491,30.941,0
2025-01-04T20:00:00-05:00,2025-01-04T21:00:00-05:00,2025-01-05T01:00:00+00:00,2025-01-05T02:00:00+00:00,MOD-00248,60,46.587,-0.718,2.75,2.824,3.48,261.118,2.445,31.423,30.403,0
2025-01-04T21:00:00-05:00,2025-01-04T22:00:00-05:00,2025-01-05T02:00:00+00:00,2025-01-05T03:00:00+00:00,MOD-00248,60,46.488,-0.33,2.922,2.999,3.663,258.808,2.56,30.951,30.904,0
2025-01-04T22:00:00-05:00,2025-01-04T23:00:00-05:00,2025-01-05T03:00:00+00:00,2025-01-05T04:00:00+00:00,MOD-00248,60,46.258,-0.21,2.627,2.706,3.467,289.506,2.514,31.016,30.08,0
2025-01-04T23:00:00-05:00,2025-01-05T00:00:00-05:00,2025-01-05T04:00:00+00:00,2025-01-05T05:00:00+00:00,MOD-00248,60,46.305,-0.158,2.318,2.405,3.205,282.16,2.493,30.647,30.763,0
2025-01-05T00:00:00-05:00,2025-01-05T01:00:00-05:00,2025-01-05T05:00:00+00:00,2025-01-05T06:00:00+00:00,MOD-00248,60,45.538,-0.135,1.764,1.843,2.14,257.47,2.179,30.132,32.155,0
2025-01-05T01:00:00-05:00,2025-01-05T02:00:00-05:00,2025-01-05T06:00:00+00:00,2025-01-05T07:00:00+00:00,MOD-00248,60,46.662,-0.242,1.605,1.673,2.08,230.073,2.535,30.263,32.062,0
2025-01-05T02:00:00-05:00,2025-01-05T03:00:00-05:00,2025-01-05T07:00:00+00:00,2025-01-05T08:00:00+00:00,MOD-00248,60,49.247,-0.858,1.648,1.71,2.354,224.314,2.75,30.852,30.684,0
2025-01-05T03:00:00-05:00,2025-01-05T04:00:00-05:00,2025-01-05T08:00:00+00:00,2025-01-05T09:00:00+00:00,MOD-00248,60,50.23,-1.262,1.245,1.305,1.54,251.499,2.791,30.967,30.4,0
2025-01-05T04:00:00-05:00,2025-01-05T05:00:00-05:00,2025-01-05T09:00:00+00:00,2025-01-05T10:00:00+00:00,MOD-00248,60,53.225,-1.672,1.475,1.531,1.952,207.858,2.712,31.096,29.568,0
2025-01-05T05:00:00-05:00,2025-01-05T06:00:00-05:00,2025-01-05T10:00:00+00:00,2025-01-05T11:00:00+00:00,MOD-00248,60,57.348,-2.137,1.847,1.924,2.468,231.015,2.729,32.595,24.091,0
2025-01-05T06:00:00-05:00,2025-01-05T07:00:00-05:00,2025-01-05T11:00:00+00:00,2025-01-05T12:00:00+00:00,MOD-00248,60,61.278,-2.393,2.073,2.161,2.729,262.663,3.592,31.966,24.861,0
2025-01-05T07:00:00-05:00,2025-01-05T08:00:00-05:00,2025-01-05T12:00:00+00:00,2025-01-05T13:00:00+00:00,MOD-00248,60,60.05,-1.752,2.08,2.2,3.174,286.279,3.02,31.433,25.619,0
2025-01-05T08:00:00-05:00,2025-01-05T09:00:00-05:00,2025-01-05T13:00:00+00:00,2025-01-05T14:00:00+00:00,MOD-00248,60,55.293,-0.583,2.309,2.412,2.872,269.934,2.33,30.813,26.126,0
2025-01-05T09:00:00-05:00,2025-01-05T10:00:00-05:00,2025-01-05T14:00:00+00:00,2025-01-05T15:00:00+00:00,MOD-00248,60,43.618,2.143,2.184,2.268,2.957,246.966,2.119,28.453,30.562,0
2025-01-05T10:00:00-05:00,2025-01-05T11:00:00-05:00,2025-01-05T15:00:00+00:00,2025-01-05T16:00:00+00:00,MOD-00248,60,39.838,2.385,1.716,1.8,2.834,224.953,1.924,28.498,32.115,0
2025-01-05T11:00:00-05:00,2025-01-05T12:00:00-05:00,2025-01-05T16:00:00+00:00,2025-01-05T17:00:00+00:00,MOD-00248,60,35.252,3.623,1.579,1.669,2.954,258.46,1.955,27.908,33.625,0
2025-01-05T12:00:00-05:00,2025-01-05T13:00:00-05:00,2025-01-05T17:00:00+00:00,2025-01-05T18:00:00+00:00,MOD-00248,60,35.293,2.815,1.417,1.486,2.632,232.832,1.968,28.956,33.408,0
2025-01-05T13:00:00-05:00,2025-01-05T14:00:00-05:00,2025-01-05T18:00:00+00:00,2025-01-05T19:00:00+00:00,MOD-00248,60,37.307,2.223,1.349,1.427,2.462,232.98,1.95,29.812,32.938,0
2025-01-05T14:00:00-05:00,2025-01-05T15:00:00-05:00,2025-01-05T19:00:00+00:00,2025-01-05T20:00:00+00:00,MOD-00248,60,38.382,1.957,1.408,1.494,2.618,235.165,1.918,30.048,32.907,0
2025-01-05T15:00:00-05:00,2025-01-05T16:00:00-05:00,2025-01-05T20:00:00+00:00,2025-01-05T21:00:00+00:00,MOD-00248,60,40.465,1.655,1.728,1.818,2.908,236.952,1.764,30.633,32.059,0
2025-01-05T16:00:00-05:00,2025-01-05T17:00:00-05:00,2025-01-05T21:00:00+00:00,2025-01-05T22:00:00+00:00,MOD-00248,60,43.963,1.168,1.963,2.063,3.565,246.141,1.941,31.414,30.261,0
2025-01-05T17:00:00-05:00,2025-01-05T18:00:00-05:00,2025-01-05T22:00:00+00:00,2025-01-05T23:00:00+00:00,MOD-00248,60,50.233,0.435,2.389,2.498,3.949,274.914,2.743,31.695,29.038,0
2025-01-05T18:00:00-05:00,2025-01-05T19:00:00-05:00,2025-01-05T23:00:00+00:00,2025-01-06T00:00:00+00:00,MOD-00248,60,49.993,-0.208,2.2,2.312,3.246,264.326,2.752,30.951,29.856,0
2025-01-05T19:00:00-05:00,2025-01-05T20:00:00-05:00,2025-01-06T00:00:00+00:00,2025-01-06T01:00:00+00:00,MOD-00248,60,49.13,-1.323,2.351,2.45,3.228,254.629,2.762,30.839,29.215,0
2025-01-05T20:00:00-05:00,2025-01-05T21:00:00-05:00,2025-01-06T01:00:00+00:00,2025-01-06T02:00:00+00:00,MOD-00248,60,48.89,-2.4,2.062,2.165,3.062,254.95,2.694,30.505,29.208,0
2025-01-05T21:00:00-05:00,2025-01-05T22:00:00-05:00,2025-01-06T02:00:00+00:00,2025-01-06T03:00:00+00:00,MOD-00248,60,46.835,-3.248,1.827,1.906,2.576,254.016,2.2,29.98,30.44,0
2025-01-05T22:00:00-05:00,2025-01-05T23:00:00-05:00,2025-01-06T03:00:00+00:00,2025-01-06T04:00:00+00:00,MOD-00248,60,47.243,-4.083,2.024,2.099,3.354,241.543,2.286,29.847,30.316,0
2025-01-05T23:00:00-05:00,2025-01-06T00:00:00-05:00,2025-01-06T04:00:00+00:00,2025-01-06T05:00:00+00:00,MOD-00248,60,48.64,-4.675,1.524,1.589,2.097,229.068,2.521,29.963,29.83,0
