period_start,period_end,period_start_utc,period_end_utc,sn,n_datapoints,rh,temp,pm1,pm25,pm10,co,no,no2,o3,pm10>150?
2025-01-01T00:00:00-05:00,2025-01-01T01:00:00-05:00,2025-01-01T05:00:00+00:00,2025-01-01T06:00:00+00:00,MOD-00238,60,86.567,7.157,1.175,4.666,44.676,279.507,2.585,3.026,108.935,0
2025-01-01T01:00:00-05:00,2025-01-01T02:00:00-05:00,2025-01-01T06:00:00+00:00,2025-01-01T07:00:00+00:00,MOD-00238,60,83.018,8.118,1.669,6.391,51.006,265.482,2.272,3.123,108.849,0
2025-01-01T02:00:00-05:00,2025-01-01T03:00:00-05:00,2025-01-01T07:00:00+00:00,2025-01-01T08:00:00+00:00,MOD-00238,60,87.925,8.018,1.329,10.305,107.532,254.623,2.568,2.968,110.875,0
2025-01-01T03:00:00-05:00,2025-01-01T04:00:00-05:00,2025-01-01T08:00:00+00:00,2025-01-01T09:00:00+00:00,MOD-00238,60,89.885,8.073,1.198,11.714,142.815,247.16,3.094,2.857,112.355,0
2025-01-01T04:00:00-05:00,2025-01-01T05:00:00-05:00,2025-01-01T09:00:00+00:00,2025-01-01T10:00:00+00:00,MOD-00238,60,89.94,8.212,1.088,10.906,90.607,239.793,3.293,2.857,112.136,0
2025-01-01T05:00:00-05:00,2025-01-01T06:00:00-05:00,2025-01-01T10:00:00+00:00,2025-01-01T11:00:00+00:00,MOD-00238,60,90.153,8.435,1.321,11.932,133.897,275.672,3.394,3.067,110.627,0
2025-01-01T06:00:00-05:00,2025-01-01T07:00:00-05:00,2025-01-01T11:00:00+00:00,2025-01-01T12:00:00+00:00,MOD-00238,60,90.18,8.902,1.101,11.744,105.727,247.133,3.435,3.477,106.026,0
2025-01-01T07:00:00-05:00,2025-01-01T08:00:00-05:00,2025-01-01T12:00:00+00:00,2025-01-01T13:00:00+00:00,MOD-00238,60,89.717,9.075,0.867,8.057,60.677,249.237,3.371,3.372,104.498,0
2025-01-01T08:00:00-05:00,2025-01-01T09:00:00-05:00,2025-01-01T13:00:00+00:00,2025-01-01T14:00:00+00:00,MOD-00238,60,89.875,9.003,0.907,5.114,34.94,304.322,3.509,3.566,103.812,0
2025-01-01T09:00:00-05:00,2025-01-01T10:00:00-05:00,2025-01-01T14:00:00+00:00,2025-01-01T15:00:00+00:00,MOD-00238,60,89.815,9.23,0.92,4.338,35.441,312.724,3.383,3.242,109.08,0
2025-01-01T10:00:00-05:00,2025-01-01T11:00:00-05:00,2025-01-01T15:00:00+00:00,2025-01-01T16:00:00+00:00,MOD-00238,60,88.162,9.79,0.527,2.398,45.214,371.317,3.248,3.186,104.269,0
2025-01-01T11:00:00-05:00,2025-01-01T12:00:00-05:00,2025-01-01T16:00:00+00:00,2025-01-01T17:00:00+00:00,MOD-00238,60,85.737,10.075,0.451,1.517,21.707,372.854,2.736,3.025,104.54,0
2025-01-01T12:00:00-05:00,2025-01-01T13:00:00-05:00,2025-01-01T17:00:00+00:00,2025-01-01T18:00:00+00:00,MOD-00238,60,86.08,9.95,0.416,1.292,17.97,393.767,2.74,3.027,105.179,0
2025-01-01T13:00:00-05:00,2025-01-01T14:00:00-05:00,2025-01-01T18:00:00+00:00,2025-01-01T19:00:00+00:00,MOD-00238,60,85.522,9.71,0.373,1.005,14.221,414.881,2.597,3.014,103.678,0
2025-01-01T14:00:00-05:00,2025-01-01T15:00:00-05:00,2025-01-01T19:00:00+00:00,2025-01-01T20:00:00+00:00,MOD-00238,60,84.117,9.168,0.245,0.528,5.748,372.567,2.39,3.081,102.66,0
2025-01-01T15:00:00-05:00,2025-01-01T16:00:00-05:00,2025-01-01T20:00:00+00:00,2025-01-01T21:00:00+00:00,MOD-00238,60,80.932,9.028,0.33,0.452,1.398,395.285,2.217,3.529,101.33,0
2025-01-01T16:00:00-05:00,2025-01-01T17:00:00-05:00,2025-01-01T21:00:00+00:00,2025-01-01T22:00:00+00:00,MOD-00238,60,81.747,8.73,0.361,0.481,1.822,416.272,2.265,3.459,100.25,0
2025-01-01T17:00:00-05:00,2025-01-01T18:00:00-05:00,2025-01-01T22:00:00+00:00,2025-01-01T23:00:00+00:00,MOD-00238,60,82.265,8.532,0.576,0.73,1.799,404.065,2.28,3.289,97.932,0
2025-01-01T18:00:00-05:00,2025-01-01T19:00:00-05:00,2025-01-01T23:00:00+00:00,2025-01-02T00:00:00+00:00,MOD-00238,60,81.313,8.227,0.662,0.853,2.185,397.105,2.177,3.065,98.544,0
2025-01-01T19:00:00-05:00,2025-01-01T20:00:00-05:00,2025-01-02T00:00:00+00:00,2025-01-02T01:00:00+00:00,MOD-00238,60,70.258,7.832,0.716,0.806,1.515,371.976,1.551,3.551,95.969,0
2025-01-01T20:00:00-05:00,2025-01-01T21:00:00-05:00,2025-01-02T01:00:00+00:00,2025-01-02T02:00:00+00:00,MOD-00238,60,65.61,7.358,0.609,0.671,1.435,350.32,1.782,4.674,92.813,0
2025-01-01T21:00:00-05:00,2025-01-01T22:00:00-05:00,2025-01-02T02:00:00+00:00,2025-01-02T03:00:00+00:00,MOD-00238,60,64.215,6.847,0.409,0.475,1.401,361.582,2.038,4.334,92.231,0
2025-01-01T22:00:00-05:00,2025-01-01T23:00:00-05:00,2025-01-02T03:00:00+00:00,2025-01-02T04:00:00+00:00,MOD-00238,60,66.213,6.185,0.295,0.361,1.356,334.202,1.63,4.404,90.649,0
2025-01-01T23:00:00-05:00,2025-01-02T00:00:00-05:00,2025-01-02T04:00:00+00:00,2025-01-02T05:00:00+00:00,MOD-00238,60,64.61,5.698,0.219,0.278,1.42,346.029,1.988,4.102,91.699,0
2025-01-02T00:00:00-05:00,2025-01-02T01:00:00-05:00,2025-01-02T05:00:00+00:00,2025-01-02T06:00:00+00:00,MOD-00238,60,61.33,5.415,0.174,0.216,1.792,305.209,2.535,3.427,94.603,0
2025-01-02T01:00:00-05:00,2025-01-02T02:00:00-05:00,2025-01-02T06:00:00+00:00,2025-01-02T07:00:00+00:00,MOD-00238,60,60.105,5.005,0.152,0.201,1.529,291.132,2.496,3.274,96.633,0
2025-01-02T02:00:00-05:00,2025-01-02T03:00:00-05:00,2025-01-02T07:00:00+00:00,2025-01-02T08:00:00+00:00,MOD-00238,60,58.882,4.427,0.194,0.238,1.574,288.838,2.521,3.215,98.238,0
2025-01-02T03:00:00-05:00,2025-01-02T04:00:00-05:00,2025-01-02T08:00:00+00:00,2025-01-02T09:00:00+00:00,MOD-00238,60,55.733,4.255,0.337,0.4,2.115,291.532,2.456,2.67,97.059,0
2025-01-02T04:00:00-05:00,2025-01-02T05:00:00-05:00,2025-01-02T09:00:00+00:00,2025-01-02T10:00:00+00:00,MOD-00238,60,51.118,3.985,0.413,0.505,2.773,308.865,2.402,2.39,99.387,0
2025-01-02T05:00:00-05:00,2025-01-02T06:00:00-05:00,2025-01-02T10:00:00+00:00,2025-01-02T11:00:00+00:00,MOD-00238,60,46.32,3.755,0.454,0.579,4.103,334.753,2.095,2.148,98.304,0
2025-01-02T06:00:00-05:00,2025-01-02T07:00:00-05:00,2025-01-02T11:00:00+00:00,2025-01-02T12:00:00+00:00,MOD-00238,60,43.558,3.675,0.515,0.632,2.529,346.589,1.825,2.169,98.497,0
2025-01-02T07:00:00-05:00,2025-01-02T08:00:00-05:00,2025-01-02T12:00:00+00:00,2025-01-02T13:00:00+00:00,MOD-00238,60,40.127,3.887,0.584,0.76,5.027,353.9,2.002,1.867,98.274,0
2025-01-02T08:00:00-05:00,2025-01-02T09:00:00-05:00,2025-01-02T13:00:00+00:00,2025-01-02T14:00:00+00:00,MOD-00238,60,36.025,5.428,0.65,0.846,6.526,343.124,2.321,1.335,97.33,0
2025-01-02T09:00:00-05:00,2025-01-02T10:00:00-05:00,2025-01-02T14:00:00+00:00,2025-01-02T15:00:00+00:00,MOD-00238,60,33.698,7.042,0.694,0.953,7.98,342.29,2.621,1.097,94.862,0
2025-01-02T10:00:00-05:00,2025-01-02T11:00:00-05:00,2025-01-02T15:00:00+00:00,2025-01-02T16:00:00+00:00,MOD-00238,60,30.993,8.205,0.789,1.066,8.387,349.25,2.355,1.002,93.879,0
2025-01-02T11:00:00-05:00,2025-01-02T12:00:00-05:00,2025-01-02T16:00:00+00:00,2025-01-02T17:00:00+00:00,MOD-00238,60,27.902,9.117,0.802,1.06,8.055,345.129,2.225,1,94.463,0
2025-01-02T12:00:00-05:00,2025-01-02T13:00:00-05:00,2025-01-02T17:00:00+00:00,2025-01-02T18:00:00+00:00,MOD-00238,60,25.873,9.397,0.746,1.054,12.264,328.871,2.105,1,94.619,0
2025-01-02T13:00:00-05:00,2025-01-02T14:00:00-05:00,2025-01-02T18:00:00+00:00,2025-01-02T19:00:00+00:00,MOD-00238,60,25.733,9.413,0.867,1.171,9.692,338.595,2.094,1,93.55,0
2025-01-02T14:00:00-05:00,2025-01-02T15:00:00-05:00,2025-01-02T19:00:00+00:00,2025-01-02T20:00:00+00:00,MOD-00238,60,28.032,9.07,0.867,1.127,6.423,348.36,2.18,1,90.813,0
2025-01-02T15:00:00-05:00,2025-01-02T16:00:00-05:00,2025-01-02T20:00:00+00:00,2025-01-02T21:00:00+00:00,MOD-00238,60,36.175,7.787,0.758,0.906,5.628,385.095,2.246,1.283,90.175,0
2025-01-02T16:00:00-05:00,2025-01-02T17:00:00-05:00,2025-01-02T21:00:00+00:00,2025-01-02T22:00:00+00:00,MOD-00238,60,46.48,5.107,0.494,0.624,4.289,354.304,1.914,2.136,91.432,0
2025-01-02T17:00:00-05:00,2025-01-02T18:00:00-05:00,2025-01-02T22:00:00+00:00,2025-01-02T23:00:00+00:00,MOD-00238,60,52.415,3.873,0.919,1.033,3.923,374.969,2.276,2.53,92.808,0
2025-01-02T18:00:00-05:00,2025-01-02T19:00:00-05:00,2025-01-02T23:00:00+00:00,2025-01-03T00:00:00+00:00,MOD-00238,60,55.982,3.325,1.486,1.6,4.373,364.044,2.379,2.836,93.819,0
2025-01-02T19:00:00-05:00,2025-01-02T20:00:00-05:00,2025-01-03T00:00:00+00:00,2025-01-03T01:00:00+00:00,MOD-00238,60,51.735,3.08,1.429,1.542,4.226,372.057,2.645,2.521,93.262,0
2025-01-02T20:00:00-05:00,2025-01-02T21:00:00-05:00,2025-01-03T01:00:00+00:00,2025-01-03T02:00:00+00:00,MOD-00238,60,48.148,2.9,1.882,1.988,3.953,384.515,2.309,2.441,93.428,0
2025-01-02T21:00:00-05:00,2025-01-02T22:00:00-05:00,2025-01-03T02:00:00+00:00,2025-01-03T03:00:00+00:00,MOD-00238,60,47.665,2.733,1.942,2.031,3.488,373.971,2.346,2.41,93.331,0
2025-01-02T22:00:00-05:00,2025-01-02T23:00:00-05:00,2025-01-03T03:00:00+00:00,2025-01-03T04:00:00+00:00,MOD-00238,60,46.573,2.322,1.729,1.806,3.153,385.297,2.137,2.447,93.474,0
2025-01-02T23:00:00-05:00,2025-01-03T00:00:00-05:00,2025-01-03T04:00:00+00:00,2025-01-03T05:00:00+00:00,MOD-00238,60,46.202,2.125,1.697,1.778,3.236,374.531,2.093,2.455,93.624,0
2025-01-03T00:00:00-05:00,2025-01-03T01:00:00-05:00,2025-01-03T05:00:00+00:00,2025-01-03T06:00:00+00:00,MOD-00238,60,47.47,1.788,1.546,1.612,3.363,335.275,2.294,2.455,94.76,0
2025-01-03T01:00:00-05:00,2025-01-03T02:00:00-05:00,2025-01-03T06:00:00+00:00,2025-01-03T07:00:00+00:00,MOD-00238,60,47.82,1.677,1.105,1.158,2.759,337.649,2.379,2.456,95.39,0
2025-01-03T02:00:00-05:00,2025-01-03T03:00:00-05:00,2025-01-03T07:00:00+00:00,2025-01-03T08:00:00+00:00,MOD-00238,60,48.123,1.532,1.078,1.146,2.412,312.845,2.612,2.45,95.709,0
2025-01-03T03:00:00-05:00,2025-01-03T04:00:00-05:00,2025-01-03T08:00:00+00:00,2025-01-03T09:00:00+00:00,MOD-00238,60,48.808,1.518,1.001,1.072,2.627,322.306,2.509,2.536,95.723,0
2025-01-03T04:00:00-05:00,2025-01-03T05:00:00-05:00,2025-01-03T09:00:00+00:00,2025-01-03T10:00:00+00:00,MOD-00238,60,49.39,1.475,1.198,1.285,3.53,347.188,2.587,2.598,94.722,0
2025-01-03T05:00:00-05:00,2025-01-03T06:00:00-05:00,2025-01-03T10:00:00+00:00,2025-01-03T11:00:00+00:00,MOD-00238,60,47.803,1.538,1.148,1.273,4.119,385.035,2.531,2.516,94.479,0
2025-01-03T06:00:00-05:00,2025-01-03T07:00:00-05:00,2025-01-03T11:00:00+00:00,2025-01-03T12:00:00+00:00,MOD-00238,60,44.662,1.555,1.103,1.249,4.258,382.255,2.002,2.537,95.141,0
2025-01-03T07:00:00-05:00,2025-01-03T08:00:00-05:00,2025-01-03T12:00:00+00:00,2025-01-03T13:00:00+00:00,MOD-00238,60,44.563,1.727,1.062,1.184,3.45,390.762,1.976,2.466,94.915,0
2025-01-03T08:00:00-05:00,2025-01-03T09:00:00-05:00,2025-01-03T13:00:00+00:00,2025-01-03T14:00:00+00:00,MOD-00238,60,42.843,3.88,1.86,2,5.884,391.516,1.881,2.08,93.357,0
2025-01-03T09:00:00-05:00,2025-01-03T10:00:00-05:00,2025-01-03T14:00:00+00:00,2025-01-03T15:00:00+00:00,MOD-00238,60,38.277,5.927,2.113,2.275,6.176,365.955,2.539,1.394,91.801,0
2025-01-03T10:00:00-05:00,2025-01-03T11:00:00-05:00,2025-01-03T15:00:00+00:00,2025-01-03T16:00:00+00:00,MOD-00238,60,34.79,6.647,1.866,2.045,6.931,350.537,3.057,1.155,91.012,0
2025-01-03T11:00:00-05:00,2025-01-03T12:00:00-05:00,2025-01-03T16:00:00+00:00,2025-01-03T17:00:00+00:00,MOD-00238,60,31.54,7.435,1.565,1.783,8.404,351.321,2.345,1.013,91.716,0
2025-01-03T12:00:00-05:00,2025-01-03T13:00:00-05:00,2025-01-03T17:00:00+00:00,2025-01-03T18:00:00+00:00,MOD-00238,60,31.453,6.97,1.873,2.093,7.66,377.256,2.568,1.037,89.919,0
2025-01-03T13:00:00-05:00,2025-01-03T14:00:00-05:00,2025-01-03T18:00:00+00:00,2025-01-03T19:00:00+00:00,MOD-00238,60,31.877,6.342,1.747,1.956,6.582,378.583,2.559,1.036,92.487,0
2025-01-03T14:00:00-05:00,2025-01-03T15:00:00-05:00,2025-01-03T19:00:00+00:00,2025-01-03T20:00:00+00:00,MOD-00238,60,30.955,6.28,1.952,2.126,5.269,389.543,2.567,1.073,90.523,0
2025-01-03T15:00:00-05:00,2025-01-03T16:00:00-05:00,2025-01-03T20:00:00+00:00,2025-01-03T21:00:00+00:00,MOD-00238,60,33.197,4.605,2.029,2.177,4.748,388.209,2.713,1.419,91.275,0
2025-01-03T16:00:00-05:00,2025-01-03T17:00:00-05:00,2025-01-03T21:00:00+00:00,2025-01-03T22:00:00+00:00,MOD-00238,60,36.515,3.26,2.282,2.423,5.462,404.441,2.05,2.388,91.516,0
2025-01-03T17:00:00-05:00,2025-01-03T18:00:00-05:00,2025-01-03T22:00:00+00:00,2025-01-03T23:00:00+00:00,MOD-00238,60,39.772,2.342,2.808,2.936,5.311,429.769,1.943,2.397,91.883,0
2025-01-03T18:00:00-05:00,2025-01-03T19:00:00-05:00,2025-01-03T23:00:00+00:00,2025-01-04T00:00:00+00:00,MOD-00238,60,42.193,1.523,3.261,3.39,5.059,463.496,1.679,2.654,92.253,0
2025-01-03T19:00:00-05:00,2025-01-03T20:00:00-05:00,2025-01-04T00:00:00+00:00,2025-01-04T01:00:00+00:00,MOD-00238,60,44.097,1.075,3.922,4.059,6.423,461.729,1.75,2.606,91.546,0
2025-01-03T20:00:00-05:00,2025-01-03T21:00:00-05:00,2025-01-04T01:00:00+00:00,2025-01-04T02:00:00+00:00,MOD-00238,60,47.077,0.402,4.48,4.631,6.851,493.307,2.629,2.543,90.813,0
2025-01-03T21:00:00-05:00,2025-01-03T22:00:00-05:00,2025-01-04T02:00:00+00:00,2025-01-04T03:00:00+00:00,MOD-00238,60,49.46,-0.202,4.031,4.164,6.387,483.519,2.954,2.83,91.497,0
2025-01-03T22:00:00-05:00,2025-01-03T23:00:00-05:00,2025-01-04T03:00:00+00:00,2025-01-04T04:00:00+00:00,MOD-00238,60,49.787,-0.42,3.132,3.251,4.788,441.365,2.963,2.841,93.787,0
2025-01-03T23:00:00-05:00,2025-01-04T00:00:00-05:00,2025-01-04T04:00:00+00:00,2025-01-04T05:00:00+00:00,MOD-00238,60,49.652,-0.653,2.752,2.876,3.967,472.353,2.945,2.742,94.308,0
2025-01-04T00:00:00-05:00,2025-01-04T01:00:00-05:00,2025-01-04T05:00:00+00:00,2025-01-04T06:00:00+00:00,MOD-00238,60,51.982,-1.222,2.759,2.859,4.62,447.773,3.045,3.365,94.363,0
2025-01-04T01:00:00-05:00,2025-01-04T02:00:00-05:00,2025-01-04T06:00:00+00:00,2025-01-04T07:00:00+00:00,MOD-00238,60,52.057,-1.333,2.236,2.325,3.61,385.558,3.137,3.368,96.251,0
2025-01-04T02:00:00-05:00,2025-01-04T03:00:00-05:00,2025-01-04T07:00:00+00:00,2025-01-04T08:00:00+00:00,MOD-00238,60,50.707,-1.457,1.627,1.716,2.95,365.749,3.089,3.022,98.263,0
2025-01-04T03:00:00-05:00,2025-01-04T04:00:00-05:00,2025-01-04T08:00:00+00:00,2025-01-04T09:00:00+00:00,MOD-00238,60,46.933,-1.46,0.814,0.921,3.289,343.014,2.589,2.579,101.075,0
2025-01-04T04:00:00-05:00,2025-01-04T05:00:00-05:00,2025-01-04T09:00:00+00:00,2025-01-04T10:00:00+00:00,MOD-00238,60,46.787,-1.627,0.518,0.606,2.01,340.325,2.608,2.591,101.567,0
2025-01-04T05:00:00-05:00,2025-01-04T06:00:00-05:00,2025-01-04T10:00:00+00:00,2025-01-04T11:00:00+00:00,MOD-00238,60,49.418,-1.913,0.611,0.715,2.714,362.455,3.009,2.827,101.564,0
2025-01-04T06:00:00-05:00,2025-01-04T07:00:00-05:00,2025-01-04T11:00:00+00:00,2025-01-04T12:00:00+00:00,MOD-00238,60,50.768,-2.292,0.503,0.603,2.913,390.228,3.309,3.53,100.608,0
2025-01-04T07:00:00-05:00,2025-01-04T08:00:00-05:00,2025-01-04T12:00:00+00:00,2025-01-04T13:00:00+00:00,MOD-00238,60,50.628,-2.095,0.583,0.708,3.549,422.798,3.217,3.355,100.81,0
2025-01-04T08:00:00-05:00,2025-01-04T09:00:00-05:00,2025-01-04T13:00:00+00:00,2025-01-04T14:00:00+00:00,MOD-00238,60,45.658,-1.26,0.913,1.069,4.933,378.55,2.49,2.533,100.3,0
2025-01-04T09:00:00-05:00,2025-01-04T10:00:00-05:00,2025-01-04T14:00:00+00:00,2025-01-04T15:00:00+00:00,MOD-00238,60,42.168,0.205,1.163,1.339,5.026,380.906,2.239,2.542,100.217,0
2025-01-04T10:00:00-05:00,2025-01-04T11:00:00-05:00,2025-01-04T15:00:00+00:00,2025-01-04T16:00:00+00:00,MOD-00238,60,36.59,2.043,1.131,1.32,5.719,378.272,2.172,2.506,97.6,0
2025-01-04T11:00:00-05:00,2025-01-04T12:00:00-05:00,2025-01-04T16:00:00+00:00,2025-01-04T17:00:00+00:00,MOD-00238,60,32.37,3.402,1.11,1.247,4.528,367.314,2.465,2.276,96.159,0
2025-01-04T12:00:00-05:00,2025-01-04T13:00:00-05:00,2025-01-04T17:00:00+00:00,2025-01-04T18:00:00+00:00,MOD-00238,60,30.443,3.982,1.16,1.275,3.466,381.124,2.575,1.95,95.351,0
2025-01-04T13:00:00-05:00,2025-01-04T14:00:00-05:00,2025-01-04T18:00:00+00:00,2025-01-04T19:00:00+00:00,MOD-00238,60,29.698,3.333,0.926,1.065,5.132,373.181,2.603,2.318,95.895,0
2025-01-04T14:00:00-05:00,2025-01-04T15:00:00-05:00,2025-01-04T19:00:00+00:00,2025-01-04T20:00:00+00:00,MOD-00238,60,32.425,1.845,0.918,1.071,5.02,366.183,2.27,2.965,96.785,0
2025-01-04T15:00:00-05:00,2025-01-04T16:00:00-05:00,2025-01-04T20:00:00+00:00,2025-01-04T21:00:00+00:00,MOD-00238,60,36.283,0.23,0.875,1.032,7.827,374.904,2.298,3.576,97.974,0
2025-01-04T16:00:00-05:00,2025-01-04T17:00:00-05:00,2025-01-04T21:00:00+00:00,2025-01-04T22:00:00+00:00,MOD-00238,60,39.765,-0.912,0.758,0.892,5.22,384.117,1.943,2.891,98.944,0
2025-01-04T17:00:00-05:00,2025-01-04T18:00:00-05:00,2025-01-04T22:00:00+00:00,2025-01-04T23:00:00+00:00,MOD-00238,60,42.732,-1.333,0.84,0.958,4.666,412.336,1.902,2.645,99.254,0
2025-01-04T18:00:00-05:00,2025-01-04T19:00:00-05:00,2025-01-04T23:00:00+00:00,2025-01-05T00:00:00+00:00,MOD-00238,60,44.638,-1.537,1.193,1.321,4.108,435.249,2.103,2.511,99.22,0
2025-01-04T19:00:00-05:00,2025-01-04T20:00:00-05:00,2025-01-05T00:00:00+00:00,2025-01-05T01:00:00+00:00,MOD-00238,60,45.062,-0.832,1.282,1.392,3.487,402.732,2.344,2.531,101.155,0
2025-01-04T20:00:00-05:00,2025-01-04T21:00:00-05:00,2025-01-05T01:00:00+00:00,2025-01-05T02:00:00+00:00,MOD-00238,60,46.853,-0.578,1.946,2.077,3.916,398.319,2.665,2.542,100.407,0
2025-01-04T21:00:00-05:00,2025-01-04T22:00:00-05:00,2025-01-05T02:00:00+00:00,2025-01-05T03:00:00+00:00,MOD-00238,60,46.592,-0.145,2.169,2.304,3.969,392.227,2.69,2.542,100.393,0
2025-01-04T22:00:00-05:00,2025-01-04T23:00:00-05:00,2025-01-05T03:00:00+00:00,2025-01-05T04:00:00+00:00,MOD-00238,60,46.422,-0.047,1.843,1.993,4.474,425.247,2.595,2.542,99.417,0
2025-01-04T23:00:00-05:00,2025-01-05T00:00:00-05:00,2025-01-05T04:00:00+00:00,2025-01-05T05:00:00+00:00,MOD-00238,60,46.502,-0.008,1.687,1.827,3.691,419.019,2.601,2.54,99.91,0
2025-01-05T00:00:00-05:00,2025-01-05T01:00:00-05:00,2025-01-05T05:00:00+00:00,2025-01-05T06:00:00+00:00,MOD-00238,60,45.695,0.035,1.318,1.43,3.362,388.802,2.272,2.534,100.235,0
2025-01-05T01:00:00-05:00,2025-01-05T02:00:00-05:00,2025-01-05T06:00:00+00:00,2025-01-05T07:00:00+00:00,MOD-00238,60,46.788,-0.063,1.202,1.324,2.746,365.581,2.676,2.54,100.462,0
2025-01-05T02:00:00-05:00,2025-01-05T03:00:00-05:00,2025-01-05T07:00:00+00:00,2025-01-05T08:00:00+00:00,MOD-00238,60,49.668,-0.782,1.21,1.319,3.129,358.957,2.972,2.855,100.234,0
2025-01-05T03:00:00-05:00,2025-01-05T04:00:00-05:00,2025-01-05T08:00:00+00:00,2025-01-05T09:00:00+00:00,MOD-00238,60,50.773,-1.207,0.942,1.055,2.118,383.787,3.076,2.987,100.954,0
2025-01-05T04:00:00-05:00,2025-01-05T05:00:00-05:00,2025-01-05T09:00:00+00:00,2025-01-05T10:00:00+00:00,MOD-00238,60,53.82,-1.613,1.013,1.119,2.722,339.573,2.783,3.939,101.251,0
2025-01-05T05:00:00-05:00,2025-01-05T06:00:00-05:00,2025-01-05T10:00:00+00:00,2025-01-05T11:00:00+00:00,MOD-00238,60,58.327,-2.173,1.386,1.515,3.302,364.271,3.06,4.854,98.659,0
2025-01-05T06:00:00-05:00,2025-01-05T07:00:00-05:00,2025-01-05T11:00:00+00:00,2025-01-05T12:00:00+00:00,MOD-00238,60,62.217,-2.43,1.441,1.614,4.835,394.756,3.749,5.384,101.323,0
2025-01-05T07:00:00-05:00,2025-01-05T08:00:00-05:00,2025-01-05T12:00:00+00:00,2025-01-05T13:00:00+00:00,MOD-00238,60,60.418,-1.652,1.516,1.698,3.834,416.284,3.231,4.15,102.009,0
2025-01-05T08:00:00-05:00,2025-01-05T09:00:00-05:00,2025-01-05T13:00:00+00:00,2025-01-05T14:00:00+00:00,MOD-00238,60,54.995,-0.305,1.668,1.847,4.885,402.028,2.395,2.902,100.594,0
2025-01-05T09:00:00-05:00,2025-01-05T10:00:00-05:00,2025-01-05T14:00:00+00:00,2025-01-05T15:00:00+00:00,MOD-00238,60,40.372,3.585,1.568,1.717,3.658,376.026,2.026,1.849,99.651,0
2025-01-05T10:00:00-05:00,2025-01-05T11:00:00-05:00,2025-01-05T15:00:00+00:00,2025-01-05T16:00:00+00:00,MOD-00238,60,38.662,3.028,1.27,1.414,4.35,354.253,2.096,1.93,97.8,0
2025-01-05T11:00:00-05:00,2025-01-05T12:00:00-05:00,2025-01-05T16:00:00+00:00,2025-01-05T17:00:00+00:00,MOD-00238,60,34.35,4.215,1.135,1.27,3.797,386.265,2.434,1.329,96.939,0
2025-01-05T12:00:00-05:00,2025-01-05T13:00:00-05:00,2025-01-05T17:00:00+00:00,2025-01-05T18:00:00+00:00,MOD-00238,60,35.148,3.078,1.051,1.168,3.388,363.685,2.026,2.344,96.711,0
2025-01-05T13:00:00-05:00,2025-01-05T14:00:00-05:00,2025-01-05T18:00:00+00:00,2025-01-05T19:00:00+00:00,MOD-00238,60,37.217,2.458,0.958,1.092,3.567,365.584,1.941,2.533,97.744,0
2025-01-05T14:00:00-05:00,2025-01-05T15:00:00-05:00,2025-01-05T19:00:00+00:00,2025-01-05T20:00:00+00:00,MOD-00238,60,38.367,2.177,1.106,1.254,3.979,367.61,2.133,2.442,98.206,0
2025-01-05T15:00:00-05:00,2025-01-05T16:00:00-05:00,2025-01-05T20:00:00+00:00,2025-01-05T21:00:00+00:00,MOD-00238,60,40.54,1.832,1.315,1.468,4.553,369.197,1.812,2.57,98.336,0
2025-01-05T16:00:00-05:00,2025-01-05T17:00:00-05:00,2025-01-05T21:00:00+00:00,2025-01-05T22:00:00+00:00,MOD-00238,60,44.197,1.303,1.601,1.761,4.295,381.267,2.011,2.624,97.892,0
2025-01-05T17:00:00-05:00,2025-01-05T18:00:00-05:00,2025-01-05T22:00:00+00:00,2025-01-05T23:00:00+00:00,MOD-00238,60,50.483,0.565,1.89,2.068,4.684,416.16,2.933,2.689,98.741,0
2025-01-05T18:00:00-05:00,2025-01-05T19:00:00-05:00,2025-01-05T23:00:00+00:00,2025-01-06T00:00:00+00:00,MOD-00238,60,50.225,-0.088,1.828,1.988,4.696,401.243,2.966,2.692,99.096,0
2025-01-05T19:00:00-05:00,2025-01-05T20:00:00-05:00,2025-01-06T00:00:00+00:00,2025-01-06T01:00:00+00:00,MOD-00238,60,49.522,-1.247,1.933,2.107,6.222,393.13,2.913,2.844,98.443,0
2025-01-05T20:00:00-05:00,2025-01-05T21:00:00-05:00,2025-01-06T01:00:00+00:00,2025-01-06T02:00:00+00:00,MOD-00238,60,49.353,-2.347,1.803,2.003,4.453,392.849,2.967,2.898,98.83,0
2025-01-05T21:00:00-05:00,2025-01-05T22:00:00-05:00,2025-01-06T02:00:00+00:00,2025-01-06T03:00:00+00:00,MOD-00238,60,47.068,-3.11,1.367,1.546,4.344,392.348,2.494,2.627,99.419,0
2025-01-05T22:00:00-05:00,2025-01-05T23:00:00-05:00,2025-01-06T03:00:00+00:00,2025-01-06T04:00:00+00:00,MOD-00238,60,47.48,-3.937,1.438,1.617,4.594,380.223,2.446,2.627,99.744,0
2025-01-05T23:00:00-05:00,2025-01-06T00:00:00-05:00,2025-01-06T04:00:00+00:00,2025-01-06T05:00:00+00:00,MOD-00238,60,48.823,-4.5,1.48,1.642,3.769,366.148,2.696,3.019,100.226,0
